OBJECTID,src_boro_c,nbr_boro_c,LENGTH,NODE_COUNT
4713,3017700,3079802,0.005704904807802,0
4714,3017800,3017400,0.000000000000000,1
4715,3017800,3017600,0.002568977167294,0
4716,3017800,3018000,0.006856922382293,0
4717,3017800,3018200,0.000859058140434,0
4718,3017800,3027600,0.001956005278502,0
4719,3017800,3027800,0.005355223290734,0
4720,3017800,3028000,0.001715263032637,0
4721,3017900,3003500,0.002518180125547,0
4722,3017900,3012902,0.000000000000000,1
4723,3017900,3016100,0.003140528022383,0
4724,3017900,3016300,0.002037141173947,0
4725,3017900,3018100,0.004918975612055,0
4726,3017900,3019700,0.000000000000000,1
4727,3017900,3019900,0.004363015928326,0
4728,3018000,3017200,0.006671651444119,0
4729,3018000,3017400,0.002867618763262,0
4730,3018000,3017600,0.000000000000000,1
4731,3018000,3017800,0.006856922382293,0
4732,3018000,3018200,0.002922601537035,0
4733,3018000,3018400,0.000000000000000,1
4734,3018100,3003100,0.001980733278378,0
4735,3018100,3003300,0.002554070415178,0
4736,3018100,3003500,0.001710749547003,0
4737,3018100,3017900,0.004918975612055,0
4738,3018100,3018300,0.002997074412863,0
4739,3018100,3019700,0.003281445499469,0
4740,3018100,3019900,0.000000000000000,1
4741,3018200,3017200,0.000000000000000,1
4742,3018200,3017800,0.000859058140434,0
4743,3018200,3018000,0.002922601537035,0
4744,3018200,3018400,0.003102180506363,0
4745,3018200,3018600,0.002421726377763,0
4746,3018200,3018800,0.002276326105324,0
4747,3018200,3026400,0.002661874060677,0
4748,3018200,3027600,0.003418707682873,0
4749,3018300,3003100,0.003736347799952,0
4750,3018300,3018100,0.002997074412863,0
4751,3018300,3018501,0.001983993000699,0
4752,3018300,3018700,0.002042833901482,0
4753,3018300,3019500,0.003738209100455,0
4754,3018300,3019700,0.001028649390389,0
4755,3018400,3015000,0.003227686958641,0
4756,3018400,3017000,0.002570233155847,0
4757,3018400,3017200,0.002605813495449,0
4758,3018400,3018000,0.000000000000000,1
4759,3018400,3018200,0.003102180506363,0
4760,3018400,3018600,0.005139486799206,0
4761,3018501,3002901,0.003040432620765,0
4762,3018501,3003100,0.001994816304798,0
4763,3018501,3018300,0.001983993000699,0
4764,3018501,3018700,0.003057762902230,0
4765,3018501,3021100,0.003956428130286,0
4766,3018600,3015000,0.000806258317089,0
4767,3018600,3018200,0.002421726377763,0
4768,3018600,3018400,0.005139486799206,0
4769,3018600,3018800,0.005144624053244,0
4770,3018600,3019800,0.001615595994845,0
4771,3018700,3018300,0.002042833901482,0
4772,3018700,3018501,0.003057762902230,0
4773,3018700,3019100,0.003017379295535,0
4774,3018700,3019500,0.001021383061549,0
4775,3018700,3021100,0.003087820108149,0
4776,3018700,3054300,0.000000000000000,1
4777,3018800,3018200,0.002276326105324,0
4778,3018800,3018600,0.005144624053244,0
4779,3018800,3019000,0.005291018222546,0
4780,3018800,3019800,0.003349761942765,0
4781,3018800,3026200,0.000000000000000,1
4782,3018800,3026400,0.002552933299257,0
4783,3019000,3018800,0.005291018222546,0
4784,3019000,3019400,0.003559057845355,0
4785,3019000,3019600,0.004031443946494,0
4786,3019000,3019800,0.000808202373676,0
4787,3019000,3025000,0.002143573880950,0
4788,3019000,3026200,0.004381004295096,0
4789,3019000,3026400,0.000000000000000,1
4790,3019100,3018700,0.003017379295535,0
4791,3019100,3019300,0.005788155639228,0
4792,3019100,3019500,0.002921440764660,0
4793,3019100,3021100,0.000000000000000,1
4794,3019100,3023500,0.000000000000000,1
4795,3019100,3053700,0.001811577359473,0
4796,3019100,3054300,0.007571611957844,0
4797,3019100,3123700,0.004302363861294,0
4798,3019200,3019400,0.006161278157522,0
4799,3019200,3021200,0.000808436083206,0
4800,3019200,3021400,0.003291304212296,0
4801,3019200,3021600,0.002571725864977,0
4802,3019200,3024000,0.001454427186654,0
4803,3019200,3024200,0.002499161748029,0
4804,3019200,3025000,0.001602502570020,0
4805,3019300,3019100,0.005788155639228,0
4806,3019300,3019500,0.003720592900471,0
4807,3019300,3019700,0.003492193441117,0
4808,3019300,3023100,0.002849129584473,0
4809,3019300,3023300,0.002363987493222,0
4810,3019300,3023500,0.003742055583960,0
4811,3019300,3123700,0.000000000000000,1
4812,3019400,3019000,0.003559057845355,0
4813,3019400,3019200,0.006161278157522,0
4814,3019400,3019600,0.005143808117421,0
4815,3019400,3021000,0.000807409408048,0
4816,3019400,3021200,0.002545602209204,0
4817,3019400,3025000,0.001676831787812,0
4818,3019500,3018300,0.003738209100455,0
4819,3019500,3018700,0.001021383061549,0
4820,3019500,3019100,0.002921440764660,0
4821,3019500,3019300,0.003720592900471,0
4822,3019500,3019700,0.003934838686983,0
4823,3019600,3019000,0.004031443946494,0
4824,3019600,3019400,0.005143808117421,0
4825,3019600,3019800,0.002571438303796,0
4826,3019600,3020000,0.002573362497567,0
4827,3019600,3020200,0.000000000000000,1
4828,3019600,3020800,0.002419423489980,0
4829,3019600,3021000,0.001613538616430,0
4830,3019700,3017900,0.000000000000000,1
4831,3019700,3018100,0.003281445499469,0
4832,3019700,3018300,0.001028649390389,0
4833,3019700,3019300,0.003492193441117,0
4834,3019700,3019500,0.003934838686983,0
4835,3019700,3019900,0.003990454355669,0
4836,3019700,3020100,0.002998460291886,0
4837,3019700,3023100,0.001493461792691,0
4838,3019800,3014800,0.000000000000000,1
4839,3019800,3015000,0.002571974701274,0
4840,3019800,3018600,0.001615595994845,0
4841,3019800,3018800,0.003349761942765,0
4842,3019800,3019000,0.000808202373676,0
4843,3019800,3019600,0.002571438303796,0
4844,3019800,3020000,0.005772657953838,0
4845,3019900,3016300,0.001181551628125,0
4846,3019900,3017900,0.004363015928326,0
4847,3019900,3018100,0.000000000000000,1
4848,3019900,3019700,0.003990454355669,0
4849,3019900,3020100,0.005737788765588,0
4850,3019900,3020300,0.003177341134509,0
4851,3020000,3014800,0.002572560953478,0
4852,3020000,3015000,0.000000000000000,1
4853,3020000,3016600,0.000000000000000,1
4854,3020000,3019600,0.002573362497567,0
4855,3020000,3019800,0.005772657953838,0
4856,3020000,3020200,0.005775237546192,0
4857,3020000,3020800,0.000000000000000,1
4858,3020100,3019700,0.002998460291886,0
4859,3020100,3019900,0.005737788765588,0
4860,3020100,3020300,0.003144317563200,0
4861,3020100,3022700,0.002305402938223,0
4862,3020100,3023100,0.004484994325532,0
4863,3020100,3030500,0.000000000000000,1
4864,3020200,3014800,0.000000000000000,1
4865,3020200,3016600,0.002572065874540,0
4866,3020200,3019600,0.000000000000000,1
4867,3020200,3020000,0.005775237546192,0
4868,3020200,3020400,0.005772826452950,0
4869,3020200,3020800,0.002573358414457,0
4870,3020300,3016300,0.002483490610004,0
4871,3020300,3019900,0.003177341134509,0
4872,3020300,3020100,0.003144317563200,0
4873,3020300,3020500,0.006127688808885,0
4874,3020300,3022700,0.000000000000000,1
4875,3020300,3030500,0.002472727577377,0
4876,3020400,3014000,0.000000000000000,1
4877,3020400,3016600,0.002573344991590,0
4878,3020400,3020200,0.005772826452950,0
4879,3020400,3020600,0.005772730445164,0
4880,3020400,3020800,0.002573421292623,0
4881,3020500,3016300,0.002800331455977,0
4882,3020500,3020300,0.006127688808885,0
4883,3020500,3020700,0.005973264033961,0
4884,3020500,3021500,0.000152016445929,0
4885,3020500,3030500,0.002803976461008,0
4886,3020600,3013200,0.006202447441523,0
4887,3020600,3013600,0.000000000000000,1
4888,3020600,3014000,0.003112576531130,0
4889,3020600,3014200,0.000773929573065,0
4890,3020600,3016600,0.000000000000000,1
4891,3020600,3020400,0.005772730445164,0
4892,3020600,3020800,0.003033935302151,0
4893,3020700,3015900,0.003462672720806,0
4894,3020700,3016300,0.000935173412010,0
4895,3020700,3017700,0.001563641074307,0
4896,3020700,3020500,0.005973264033961,0
4897,3020700,3021500,0.007626652732878,0
4898,3020800,3012801,0.000000000000000,1
4899,3020800,3013200,0.001720718667194,0
4900,3020800,3019600,0.002419423489980,0
4901,3020800,3020000,0.000000000000000,1
4902,3020800,3020200,0.002573358414457,0
4903,3020800,3020400,0.002573421292623,0
4904,3020800,3020600,0.003033935302151,0
4905,3020800,3021000,0.007063093356895,0
4906,3021000,3012000,0.000000000000000,1
4907,3021000,3012801,0.002571641111778,0
4908,3021000,3013200,0.000000000000000,1
4909,3021000,3019400,0.000807409408048,0
4910,3021000,3019600,0.001613538616430,0
4911,3021000,3020800,0.007063093356895,0
4912,3021000,3021200,0.006598474485748,0
4913,3021100,3001500,0.000892511283652,0
4914,3021100,3002300,0.000800999442284,0
4915,3021100,3002901,0.003982250785723,0
4916,3021100,3018501,0.003956428130286,0
4917,3021100,3018700,0.003087820108149,0
4918,3021100,3019100,0.000000000000000,1
4919,3021100,3054300,0.012580981698224,0
4920,3021200,3011800,0.000000000000000,1
4921,3021200,3012000,0.003587525577448,0
4922,3021200,3012801,0.000000000000000,1
4923,3021200,3019200,0.000808436083206,0
4924,3021200,3019400,0.002545602209204,0
4925,3021200,3021000,0.006598474485748,0
4926,3021200,3021400,0.005950388534694,0
4927,3021300,3017700,0.008514747998188,0
4928,3021300,3021500,0.001278786801242,0
4929,3021300,3021700,0.003428667077954,0
4930,3021300,3021900,0.000000000000000,1
4931,3021300,3032500,0.006962093787384,0
4932,3021300,3032700,0.001193715263552,0
4933,3021400,3011600,0.001755369558198,0
4934,3021400,3011800,0.001753081385358,0
4935,3021400,3012000,0.000000000000000,1
4936,3021400,3019200,0.003291304212296,0
4937,3021400,3021200,0.005950388534694,0
4938,3021400,3021600,0.005310542255369,0
4939,3021500,3017700,0.005077472180801,0
4940,3021500,3020500,0.000152016445929,0
4941,3021500,3020700,0.007626652732878,0
4942,3021500,3021300,0.001278786801242,0
4943,3021500,3021700,0.003687798183779,0
4944,3021500,3030500,0.003175638423075,0
4945,3021600,3011600,0.002584244344583,0
4946,3021600,3019200,0.002571725864977,0
4947,3021600,3021400,0.005310542255369,0
4948,3021600,3021800,0.007410396984496,0
4949,3021600,3023800,0.000000000000000,1
4950,3021600,3024000,0.002419795518050,0
4951,3021700,3021300,0.003428667077954,0
4952,3021700,3021500,0.003687798183779,0
4953,3021700,3021900,0.003736314730941,0
4954,3021700,3022100,0.000000000000000,1
4955,3021700,3030500,0.003445147905823,0
4956,3021700,3032500,0.000000000000000,1
4957,3021800,3011400,0.000000000000000,1
4958,3021800,3011600,0.002587807779000,0
4959,3021800,3021600,0.007410396984496,0
4960,3021800,3022000,0.006940821024692,0
4961,3021800,3023600,0.000000000000000,1
4962,3021800,3023800,0.002427672434577,0
4963,3021800,3024000,0.000000000000000,1
4964,3021900,3021300,0.000000000000000,1
4965,3021900,3021700,0.003736314730941,0
4966,3021900,3022100,0.003820859528734,0
4967,3021900,3030500,0.000000000000000,1
4968,3021900,3031701,0.000894257330815,0
4969,3021900,3031702,0.002685606328969,0
4970,3021900,3032100,0.000000000000000,1
4971,3021900,3032300,0.002002900601095,0
4972,3021900,3032500,0.002755453080527,0
4973,3022000,3011400,0.003447631114512,0
4974,3022000,3011600,0.000000000000000,1
4975,3022000,3021800,0.006940821024692,0
4976,3022000,3022200,0.006315256074237,0
4977,3022000,3023400,0.000804446363200,0
4978,3022000,3023600,0.002421608815990,0
4979,3022000,3023800,0.000000000000000,1
4980,3022100,3021700,0.000000000000000,1
4981,3022100,3021900,0.003820859528734,0
4982,3022100,3022700,0.000000000000000,1
4983,3022100,3024700,0.002356535859816,0
4984,3022100,3030500,0.005310504007490,0
4985,3022100,3031500,0.003399461796969,0
4986,3022100,3031701,0.001790920865569,0
4987,3022200,3011200,0.001725600509687,0
4988,3022200,3011400,0.001722071049526,0
4989,3022200,3022000,0.006315256074237,0
4990,3022200,3022400,0.005692759794010,0
4991,3022200,3023200,0.001617124485593,0
4992,3022200,3023400,0.001618521441889,0
4993,3022400,3011000,0.001723577703127,0
4994,3022400,3011200,0.002583628118671,0
4995,3022400,3022200,0.005692759794010,0
4996,3022400,3022600,0.002338548342840,0
4997,3022400,3023000,0.004172575340058,0
4998,3022400,3023200,0.002426363157955,0
4999,3022600,3011000,0.001725811990287,0
5000,3022600,3017500,0.000835901113941,0
5001,3022600,3022400,0.002338548342840,0
5002,3022600,3022800,0.003169380963979,0
5003,3022600,3023000,0.005146152275582,0
5004,3022600,3049600,0.003387049287693,0
5005,3022600,3049800,0.002872853464396,0
5006,3022700,3020100,0.002305402938223,0
5007,3022700,3020300,0.000000000000000,1
5008,3022700,3022100,0.000000000000000,1
5009,3022700,3022900,0.004918387190490,0
5010,3022700,3023100,0.002849088408876,0
5011,3022700,3024500,0.002997778437148,0
5012,3022700,3024700,0.003385958935988,0
5013,3022700,3030500,0.006182788188663,0
5014,3022800,3022600,0.003169380963979,0
5015,3022800,3023000,0.005957639411235,0
5016,3022800,3047800,0.001227953722124,0
5017,3022800,3048600,0.005550405219166,0
5018,3022800,3049600,0.002783600805619,0
5019,3022900,3022700,0.004918387190490,0
5020,3022900,3023100,0.003735948495946,0
5021,3022900,3023300,0.004915777670173,0
5022,3022900,3024300,0.002241754204262,0
5023,3022900,3024500,0.001494265993597,0
5024,3023000,3022400,0.004172575340058,0
5025,3023000,3022600,0.005146152275582,0
5026,3023000,3022800,0.005957639411235,0
5027,3023000,3023200,0.009337795470105,0
5028,3023000,3047800,0.002425008815237,0
5029,3023100,3019300,0.002849129584473,0
5030,3023100,3019700,0.001493461792691,0
5031,3023100,3020100,0.004484994325532,0
5032,3023100,3022700,0.002849088408876,0
5033,3023100,3022900,0.003735948495946,0
5034,3023100,3023300,0.002241586471760,0
5035,3023200,3022200,0.001617124485593,0
5036,3023200,3022400,0.002426363157955,0
5037,3023200,3023000,0.009337795470105,0
5038,3023200,3023400,0.007720336679477,0
5039,3023200,3047600,0.001615622502329,0
5040,3023200,3047800,0.000807787264735,0
5041,3023300,3019300,0.002363987493222,0
5042,3023300,3022900,0.004915777670173,0
5043,3023300,3023100,0.002241586471760,0
5044,3023300,3023500,0.004043702365429,0
5045,3023300,3024100,0.001492768756692,0
5046,3023300,3024300,0.002241993112100,0
5047,3023400,3022000,0.000804446363200,0
5048,3023400,3022200,0.001618521441889,0
5049,3023400,3023200,0.007720336679477,0
5050,3023400,3023600,0.007719740899832,0
5051,3023400,3047400,0.000807095027590,0
5052,3023400,3047600,0.001616003772379,0
5053,3023500,3019100,0.000000000000000,1
5054,3023500,3019300,0.003742055583960,0
5055,3023500,3023300,0.004043702365429,0
5056,3023500,3024100,0.003742965067497,0
5057,3023500,3123700,0.004042606419704,0
5058,3023600,3021800,0.000000000000000,1
5059,3023600,3022000,0.002421608815990,0
5060,3023600,3023400,0.007719740899832,0
5061,3023600,3023800,0.007719524084231,0
5062,3023600,3047200,0.000809474643257,0
5063,3023600,3047400,0.001617529132303,0
5064,3023800,3021600,0.000000000000000,1
5065,3023800,3021800,0.002427672434577,0
5066,3023800,3022000,0.000000000000000,1
5067,3023800,3023600,0.007719524084231,0
5068,3023800,3024000,0.007720827429228,0
5069,3023800,3047000,0.000802766222337,0
5070,3023800,3047200,0.001622207217859,0
5071,3024000,3019200,0.001454427186654,0
5072,3024000,3021600,0.002419795518050,0
5073,3024000,3021800,0.000000000000000,1
5074,3024000,3023800,0.007720827429228,0
5075,3024000,3024200,0.006259501558656,0
5076,3024000,3047000,0.002423069836071,0
5077,3024100,3023300,0.001492768756692,0
5078,3024100,3023500,0.003742965067497,0
5079,3024100,3024300,0.003681151923704,0
5080,3024100,3025100,0.000000000000000,1
5081,3024100,3025300,0.005241498068316,0
5082,3024100,3025500,0.000000000000000,1
5083,3024100,3123700,0.003678098928813,0
5084,3024200,3019200,0.002499161748029,0
5085,3024200,3024000,0.006259501558656,0
5086,3024200,3024400,0.002486706277580,0
5087,3024200,3024800,0.002870358427588,0
5088,3024200,3025000,0.005423844962040,0
5089,3024200,3047000,0.002867588003943,0
5090,3024300,3022900,0.002241754204262,0
5091,3024300,3023300,0.002241993112100,0
5092,3024300,3024100,0.003681151923704,0
5093,3024300,3024500,0.003680299315947,0
5094,3024300,3024900,0.000000000000000,1
5095,3024300,3025100,0.004482824612391,0
5096,3024300,3025300,0.000000000000000,1
5097,3024400,3024200,0.002486706277580,0
5098,3024400,3024600,0.004251393802066,0
5099,3024400,3024800,0.005140216456389,0
5100,3024400,3046800,0.005948588601266,0
5101,3024400,3047000,0.002572274754074,0
5102,3024500,3022700,0.002997778437148,0
5103,3024500,3022900,0.001494265993597,0
5104,3024500,3024300,0.003680299315947,0
5105,3024500,3024700,0.003821753277272,0
5106,3024500,3024900,0.005180635278727,0
5107,3024500,3025100,0.000000000000000,1
5108,3024600,3024400,0.004251393802066,0
5109,3024600,3024800,0.000810832206417,0
5110,3024600,3025400,0.007750277543826,0
5111,3024600,3043600,0.000000000000000,1
5112,3024600,3044600,0.002483210762220,0
5113,3024600,3044800,0.000508179965771,0
5114,3024600,3046800,0.006173822840401,0
5115,3024700,3022100,0.002356535859816,0
5116,3024700,3022700,0.003385958935988,0
5117,3024700,3024500,0.003821753277272,0
5118,3024700,3024900,0.003286951535438,0
5119,3024700,3026900,0.002304635147152,0
5120,3024700,3027100,0.001940009340316,0
