Date,Time_Period,Census_Tracts,Volume
2017-10-15,morning,1019200,2
2017-10-15,morning,1018800,1
2017-10-15,morning,2028700,1
2017-11-24,evening,4032000,3
2017-11-24,evening,2021100,1
2017-11-24,evening,2022101,1
2017-11-24,evening,3087200,1
2017-11-24,evening,4002500,1
2017-11-24,latenight,1021000,1
2017-11-24,latenight,2023900,1
2017-11-24,latenight,3026500,1
2017-11-24,latenight,4046900,1
2017-11-24,latenight,4094203,1
2017-11-24,midday,2006300,1
2017-11-24,midday,2017702,1
2017-11-24,midday,3028501,1
2017-11-24,midday,4138501,1
2017-11-24,morning,1009300,1
2017-11-24,morning,1015200,1
2017-11-29,evening,3039100,7
2017-11-29,evening,4045700,3
2017-11-29,evening,1023000,2
2017-11-29,evening,2019300,1
2017-11-29,evening,2025700,1
2017-11-29,evening,3038900,1
2017-11-29,evening,3059600,1
2017-11-29,evening,3061003,1
2017-11-29,evening,3067000,1
2017-11-29,evening,4044800,1
2017-11-29,latenight,1005400,5
2017-11-29,latenight,1009300,4
2017-11-29,latenight,1011100,1
2017-11-29,latenight,1013800,1
2017-11-29,latenight,1024500,1
2017-11-29,latenight,4025400,1
2017-11-29,latenight,4028400,1
2017-11-29,midday,1025100,3
2017-11-29,midday,2024000,3
2017-11-29,midday,1006100,1
2017-11-29,midday,1019500,1
2017-11-29,midday,1021500,1
2017-11-29,morning,4074300,2
2017-12-11,evening,3006500,5
2017-12-11,evening,3051001,1
2017-12-11,latenight,1008900,4
2017-12-11,latenight,4088400,2
2017-12-11,latenight,2022401,1
2017-12-11,latenight,2025500,1
2017-12-11,latenight,3033700,1
2017-12-11,latenight,3080200,1
2017-12-11,midday,2002702,4
2017-12-11,midday,4066400,4
2017-12-11,midday,1021900,1
2017-12-11,midday,2006300,1
2017-12-15,evening,1023700,1
2017-12-15,evening,2003900,1
2017-12-15,evening,2007500,1
2017-12-15,evening,2019900,1
2017-12-15,evening,3025700,1
2017-12-15,latenight,3003700,1
2017-12-15,latenight,4006202,1
2017-12-15,latenight,4050600,1
2017-12-15,midday,1011300,1
2017-12-15,morning,3068800,2
2017-12-15,morning,1008900,1
2017-12-18,evening,1008700,1
2017-12-18,evening,3089000,1
2017-12-18,latenight,1016700,1
2017-12-18,latenight,1027300,1
2017-12-18,latenight,2026900,1
2017-12-18,latenight,2039901,1
2017-12-18,latenight,2040100,1
2017-12-18,latenight,4001900,1
2017-12-18,latenight,4025400,1
2017-12-18,midday,1030900,1
2017-12-18,midday,2014500,1
2017-12-18,midday,4071304,1
2017-12-18,morning,1028500,1
2017-12-18,morning,2023702,1
2017-12-18,morning,3017700,1
2017-01-02,evening,1018000,1
2017-01-02,evening,2006900,1
2017-01-02,evening,3010000,1
2017-01-02,evening,3024700,1
2017-01-02,evening,3082600,1
2017-01-02,evening,4062000,1
2017-01-02,evening,5000600,1
2017-01-02,latenight,4029900,3
2017-01-02,latenight,2023501,2
2017-01-02,latenight,3015200,1
2017-01-02,midday,4015801,5
2017-01-02,midday,1006400,2
2017-01-02,midday,1018000,1
2017-01-02,midday,3081400,1
2017-01-02,midday,4005900,1
2017-01-02,midday,4010300,1
2017-01-02,midday,4015802,1
2017-01-02,midday,4017200,1
2017-01-02,midday,4046300,1
2017-01-02,morning,1026100,2
2017-01-02,morning,1029900,1
2017-02-13,evening,3049100,2
2017-02-13,evening,1012800,1
2017-02-13,evening,1018200,1
2017-02-13,latenight,2007500,1
2017-02-13,midday,2006300,2
2017-02-13,midday,3003700,2
2017-02-13,midday,1006400,1
2017-02-13,midday,1009600,1
2017-02-13,midday,2019500,1
2017-02-13,midday,2038700,1
2017-02-13,midday,3007700,1
2017-02-13,midday,3050000,1
2017-02-13,midday,3057200,1
2017-02-13,midday,4017200,1
2017-02-13,morning,1019400,1
2017-02-13,morning,2021700,1
2017-01-31,evening,2022500,3
2017-01-31,evening,3036900,2
2017-01-31,evening,1017200,1
2017-01-31,evening,4006300,1
2017-01-31,latenight,1025100,1
2017-01-31,latenight,2008700,1
2017-01-31,latenight,3055800,1
2017-01-31,midday,2033000,1
2017-01-31,midday,2040400,1
2017-01-31,midday,3112800,1
2017-01-31,midday,3122000,1
2017-01-31,midday,4006100,1
2017-01-31,midday,4015801,1
2017-01-31,midday,4040000,1
2017-01-31,morning,1026100,4
2017-01-31,morning,4016300,2
2017-01-31,morning,1005400,1
2017-03-02,evening,1017900,3
2017-03-02,evening,1029500,3
2017-03-02,evening,1024500,2
2017-03-02,evening,3043900,2
2017-03-02,evening,1025300,1
2017-03-02,evening,2033600,1
2017-03-02,evening,2039902,1
2017-03-02,evening,3014200,1
2017-03-02,evening,3032600,1
2017-03-02,evening,3034800,1
2017-03-02,evening,3099600,1
2017-03-02,latenight,4036500,2
2017-03-02,latenight,2007100,1
2017-03-02,latenight,3039400,1
2017-03-02,latenight,3083000,1
2017-03-02,latenight,5011401,1
2017-03-02,midday,3073600,3
2017-03-02,midday,1022400,2
2017-03-02,midday,2023900,1
2017-03-02,midday,3068000,1
2017-03-02,midday,3079802,1
2017-03-02,midday,4048900,1
2017-03-02,midday,5013302,1
2017-03-02,morning,1006100,1
2017-03-02,morning,1006400,1
2017-03-02,morning,2006500,1
2017-03-02,morning,4008700,1
2017-03-02,morning,4017600,1
2017-03-02,morning,5013204,1
2017-03-11,evening,3019600,2
2017-03-11,evening,1017401,1
2017-03-11,evening,1026500,1
2017-03-11,evening,3013400,1
2017-03-11,evening,3038200,1
2017-03-11,evening,3044300,1
2017-03-11,evening,3055600,1
2017-03-11,latenight,4004401,4
2017-03-11,latenight,1018000,3
2017-03-11,latenight,1022400,2
2017-03-11,latenight,1006100,1
2017-03-11,latenight,3031701,1
2017-03-11,latenight,3036300,1
2017-03-11,latenight,3044900,1
2017-03-11,midday,2011900,1
2017-03-11,midday,2018900,1
2017-03-11,midday,3038200,1
2017-03-11,midday,3044900,1
2017-03-11,morning,2026500,1
2017-03-11,morning,4095400,1
2017-03-13,evening,1006100,1
2017-03-13,evening,1017200,1
2017-03-13,evening,4087100,1
2017-03-13,latenight,4014202,1
2017-03-13,latenight,5010500,1
2017-03-13,midday,3051200,2
2017-03-13,midday,2016500,1
2017-03-13,midday,2037900,1
2017-03-13,midday,3056100,1
2017-03-22,evening,1021600,2
2017-03-22,evening,4008700,2
2017-03-22,evening,1011300,1
2017-03-22,evening,1018900,1
2017-03-22,evening,2009800,1
2017-03-22,evening,2014500,1
2017-03-22,evening,2020900,1
2017-03-22,evening,2039100,1
2017-03-22,evening,4015600,1
2017-03-22,latenight,1007200,1
2017-03-22,latenight,2020000,1
2017-03-22,latenight,2021501,1
2017-03-22,latenight,3001500,1
2017-03-22,latenight,3034200,1
2017-03-22,latenight,3095400,1
2017-03-22,midday,4004401,2
2017-03-22,midday,1006400,1
2017-03-22,midday,1018900,1
2017-03-22,midday,1019600,1
2017-03-22,midday,1024100,1
2017-03-22,midday,2029600,1
2017-03-22,midday,2042500,1
2017-03-22,midday,3035900,1
2017-03-22,midday,3043500,1
2017-03-22,midday,4054500,1
2017-03-22,morning,1006400,1
2017-03-22,morning,3008500,1
2017-03-22,morning,3056400,1
2017-03-22,morning,3059401,1
2017-04-17,evening,1022900,3
2017-04-17,evening,3058400,2
2017-04-17,evening,1011100,1
2017-04-17,evening,1011900,1
2017-04-17,evening,1018600,1
2017-04-17,evening,2021501,1
2017-04-17,evening,2024000,1
2017-04-17,latenight,1023900,4
2017-04-17,latenight,1007400,2
2017-04-17,latenight,1026300,2
2017-04-17,latenight,1017500,1
2017-04-17,latenight,1018300,1
2017-04-17,latenight,2005001,1
2017-04-17,latenight,3030500,1
2017-04-17,latenight,5004000,1
2017-04-17,midday,1020600,2
2017-04-17,midday,2027900,2
2017-04-17,midday,1023900,1
2017-04-17,midday,2015900,1
2017-04-17,midday,3022000,1
2017-04-17,midday,3029800,1
2017-04-17,midday,3035200,1
2017-04-17,midday,4002800,1
2017-04-17,midday,4061301,1
2017-04-17,morning,2007000,1
2017-04-17,morning,4029100,1
2017-04-20,evening,2037400,7
2017-04-20,evening,3040200,4
2017-04-20,evening,1030900,2
2017-04-20,evening,1022102,1
2017-04-20,evening,1022900,1
2017-04-20,evening,1025700,1
2017-04-20,evening,2006100,1
2017-04-20,evening,2012701,1
2017-04-20,evening,3038200,1
2017-04-20,evening,3082000,1
2017-04-20,latenight,1026300,3
2017-04-20,latenight,1016800,1
2017-04-20,latenight,3029300,1
2017-04-20,latenight,3031701,1
2017-04-20,midday,3081800,3
2017-04-20,midday,3090200,3
2017-04-20,midday,1006400,1
2017-04-20,midday,1011402,1
2017-04-20,midday,2012102,1
2017-04-20,midday,3001100,1
2017-04-20,midday,3034100,1
2017-04-20,midday,3098600,1
2017-04-20,morning,3050700,1
2017-04-20,morning,3096200,1
2017-04-26,evening,1006400,1
2017-04-26,evening,1019600,1
2017-04-26,evening,3018000,1
2017-04-26,evening,4002500,1
2017-04-26,evening,4068300,1
2017-04-26,evening,4087100,1
2017-04-26,latenight,3025500,2
2017-04-26,latenight,5004000,2
2017-04-26,latenight,1019600,1
2017-04-26,latenight,1024500,1
2017-04-26,latenight,1026100,1
2017-04-26,latenight,2023704,1
2017-04-26,latenight,4115900,1
2017-04-26,midday,2029600,4
2017-04-26,midday,1013700,2
2017-04-26,midday,1010900,1
2017-04-26,midday,1014900,1
2017-04-26,midday,1019600,1
2017-04-26,midday,3028800,1
2017-04-26,midday,3030500,1
2017-04-26,midday,4053800,1
2017-04-26,morning,3051002,1
2017-04-27,evening,5012500,3
2017-04-27,evening,1010000,1
2017-04-27,evening,1016800,1
2017-04-27,evening,1026500,1
2017-04-27,evening,3031702,1
2017-04-27,latenight,2016500,2
2017-04-27,latenight,2033000,1
2017-04-27,latenight,3048900,1
2017-04-27,latenight,3110400,1
2017-04-27,latenight,4066400,1
2017-04-27,latenight,5013301,1
2017-04-27,midday,3100600,2
2017-04-27,midday,4000400,2
2017-04-27,midday,1006400,1
2017-04-27,midday,2006300,1
2017-04-27,midday,2011900,1
2017-04-27,midday,3033000,1
2017-04-27,midday,5002100,1
2017-04-27,morning,3041600,2
2017-04-27,morning,4035700,1
2017-04-27,morning,5002900,1
2017-05-01,evening,2036800,2
2017-05-01,evening,3060000,2
2017-05-01,evening,1008700,1
2017-05-01,evening,1026900,1
2017-05-01,evening,2039100,1
2017-05-01,evening,3035500,1
2017-05-01,evening,4058500,1
2017-05-01,evening,5002900,1
2017-05-01,latenight,1007000,1
2017-05-01,latenight,1017200,1
2017-05-01,latenight,2038700,1
2017-05-01,latenight,3067400,1
2017-05-01,latenight,3091800,1
2017-05-01,midday,2002000,1
2017-05-01,midday,5000700,1
2017-05-01,morning,2038100,2
2017-05-01,morning,3032700,1
2017-05-11,evening,3073000,4
2017-05-11,evening,4048000,4
2017-05-11,evening,2026702,2
2017-05-11,evening,1005600,1
2017-05-11,evening,1015100,1
2017-05-11,evening,1019400,1
2017-05-11,evening,2006100,1
2017-05-11,evening,3030300,1
2017-05-11,evening,3030900,1
2017-05-11,evening,3043700,1
2017-05-11,evening,3052000,1
2017-05-11,evening,3113400,1
2017-05-11,evening,4000100,1
2017-05-11,evening,4002500,1
2017-05-11,latenight,2009600,2
2017-05-11,latenight,2019500,1
2017-05-11,latenight,3029900,1
2017-05-11,latenight,3040300,1
2017-05-11,latenight,4056600,1
2017-05-11,latenight,4094203,1
2017-05-11,midday,2036501,2
2017-05-11,midday,1007800,1
2017-05-11,midday,1011900,1
2017-05-11,midday,1014801,1
2017-05-11,midday,3021900,1
2017-05-11,midday,3049100,1
2017-05-11,midday,3059401,1
2017-05-11,midday,4001800,1
2017-05-11,midday,4017200,1
2017-05-11,midday,5013302,1
2017-05-11,morning,1014802,1
2017-05-11,morning,1019600,1
2017-05-11,morning,3110600,1
2017-06-01,evening,3083000,2
2017-06-01,evening,5013302,2
2017-06-01,evening,1015400,1
2017-06-01,evening,1023000,1
2017-06-01,evening,2002300,1
2017-06-01,evening,2028900,1
2017-06-01,evening,3113400,1
2017-06-01,latenight,1019800,1
2017-06-01,latenight,2002701,1
2017-06-01,latenight,2012901,1
2017-06-01,latenight,2022000,1
2017-06-01,latenight,2022401,1
2017-06-01,latenight,2024100,1
2017-06-01,latenight,2034000,1
2017-06-01,latenight,3040700,1
2017-06-01,latenight,3048500,1
2017-06-01,latenight,4055300,1
2017-06-01,midday,5030302,2
2017-06-01,midday,1006100,1
2017-06-01,midday,2017500,1
2017-06-01,midday,3028100,1
2017-06-01,midday,4035200,1
2017-06-01,midday,5014607,1
2017-06-01,morning,3064800,1
2017-06-01,morning,4085300,1
2017-06-07,evening,4027100,3
2017-06-07,evening,2004300,1
2017-06-07,evening,2025100,1
2017-06-07,evening,2026601,1
2017-06-07,evening,2037400,1
2017-06-07,evening,2048400,1
2017-06-07,evening,3021500,1
2017-06-07,evening,4029500,1
2017-06-07,latenight,3048100,2
2017-06-07,latenight,1023501,1
2017-06-07,latenight,2037400,1
2017-06-07,midday,1006100,2
2017-06-07,midday,2028800,2
2017-06-07,midday,4071701,2
2017-06-07,midday,1006400,1
2017-06-07,midday,1023300,1
2017-06-07,midday,3024700,1
2017-06-07,midday,3043700,1
2017-06-07,midday,3087200,1
2017-06-07,midday,4001400,1
2017-06-07,midday,4015500,1
2017-06-07,morning,1006400,1
2017-06-07,morning,1016500,1
2017-06-07,morning,2006400,1
2017-06-16,evening,1020600,1
2017-06-16,evening,4017100,1
2017-06-16,evening,4035200,1
2017-06-16,latenight,4096400,3
2017-06-16,latenight,2003900,2
2017-06-16,latenight,2036400,2
2017-06-16,latenight,1008000,1
2017-06-16,latenight,3011000,1
2017-06-16,latenight,3025800,1
2017-06-16,latenight,3029900,1
2017-06-16,latenight,3092400,1
2017-06-16,latenight,3118201,1
2017-06-16,midday,1006100,1
2017-06-16,midday,1020102,1
2017-06-16,midday,2006300,1
2017-06-16,midday,3047400,1
2017-06-16,midday,3077600,1
2017-06-16,morning,2001900,2
2017-06-16,morning,3094401,1
2017-06-19,evening,5002900,2
2017-06-19,evening,1017000,1
2017-06-19,evening,2004300,1
2017-06-19,evening,2013300,1
2017-06-19,evening,3014300,1
2017-06-19,evening,3024800,1
2017-06-19,evening,3026500,1
2017-06-19,latenight,1005200,1
2017-06-19,latenight,2013300,1
2017-06-19,latenight,3013000,1
2017-06-19,latenight,4097203,1
2017-06-19,midday,1006100,1
2017-06-19,midday,2006100,1
2017-06-19,midday,3069800,1
2017-06-19,morning,2035100,2
2017-06-29,evening,2004300,1
2017-06-29,evening,3042900,1
2017-06-29,evening,3054300,1
2017-06-29,evening,3116400,1
2017-06-29,evening,5027706,1
2017-06-29,latenight,2006500,1
2017-06-29,latenight,2006900,1
2017-06-29,latenight,2014100,1
2017-06-29,latenight,2023704,1
2017-06-29,latenight,3082400,1
2017-06-29,latenight,3089400,1
2017-06-29,latenight,3091000,1
2017-06-29,latenight,3103400,1
2017-06-29,latenight,5001100,1
2017-06-29,latenight,5004000,1
2017-06-29,midday,1006400,1
2017-06-29,midday,1009500,1
2017-06-29,midday,1017800,1
2017-06-29,midday,3047700,1
2017-06-29,midday,4052600,1
2017-06-29,midday,5029103,1
2017-06-29,morning,4010600,3
2017-06-29,morning,2015700,1
2017-06-29,morning,2024000,1
2017-06-29,morning,3038100,1
2017-06-29,morning,4136700,1
2017-06-30,evening,1018200,1
2017-06-30,evening,1024700,1
2017-06-30,evening,1029300,1
2017-06-30,evening,3013800,1
2017-06-30,evening,3029000,1
2017-06-30,evening,3030300,1
2017-06-30,evening,3059402,1
2017-06-30,evening,3060600,1
2017-06-30,evening,4002500,1
2017-06-30,evening,5014605,1
2017-06-30,latenight,5013400,4
2017-06-30,latenight,1021303,1
2017-06-30,latenight,2042200,1
2017-06-30,latenight,3021500,1
2017-06-30,latenight,3032600,1
2017-06-30,latenight,3047400,1
2017-06-30,latenight,3049100,1
2017-06-30,latenight,3089800,1
2017-06-30,latenight,3092400,1
2017-06-30,latenight,4053401,1
2017-06-30,midday,3030100,2
2017-06-30,midday,1006400,1
2017-06-30,midday,2018900,1
2017-06-30,midday,3003700,1
2017-08-17,evening,1016900,2
2017-08-17,evening,1026300,1
2017-08-17,evening,1026900,1
2017-08-17,evening,2003700,1
2017-08-17,evening,3024700,1
2017-08-17,evening,3032500,1
2017-08-17,evening,3055500,1
2017-08-17,evening,3057200,1
2017-08-17,evening,4043900,1
2017-08-17,evening,4046200,1
2017-08-17,evening,5022300,1
2017-08-17,latenight,4088901,7
2017-08-17,latenight,4094203,3
2017-08-17,latenight,2038500,2
2017-08-17,latenight,3007800,2
2017-08-17,latenight,3059600,2
2017-08-17,latenight,1008200,1
2017-08-17,latenight,3029700,1
2017-08-17,latenight,3052800,1
2017-08-17,latenight,4008500,1
2017-08-17,latenight,4028100,1
2017-08-17,midday,2012101,2
2017-08-17,midday,1006100,1
2017-08-17,midday,2006700,1
2017-08-17,midday,2042300,1
2017-08-17,midday,3020500,1
2017-08-17,midday,3021700,1
2017-08-17,midday,5023900,1
2017-08-17,morning,3035100,1
2017-08-17,morning,3055000,1
2017-09-17,evening,3041000,2
2017-09-17,evening,2007300,1
2017-09-17,evening,2039600,1
2017-09-17,evening,3094600,1
2017-09-17,evening,4015500,1
2017-09-17,evening,5002100,1
2017-09-17,evening,5016901,1
2017-09-17,latenight,5013302,3
2017-09-17,latenight,1021100,2
2017-09-17,latenight,1016500,1
2017-09-17,latenight,1024500,1
2017-09-17,latenight,2003900,1
2017-09-17,latenight,2016100,1
2017-09-17,latenight,2036100,1
2017-09-17,latenight,2041100,1
2017-09-17,latenight,3007400,1
2017-09-17,latenight,3090000,1
2017-09-17,latenight,4024000,1
2017-09-17,midday,1005800,1
2017-09-17,midday,1019600,1
2017-09-17,midday,3025700,1
2017-09-17,midday,3049100,1
2017-09-17,midday,3087800,1
2017-09-17,midday,4086900,1
2017-09-17,morning,4019900,4
2017-09-17,morning,1010100,2
2017-09-17,morning,1018700,1
2017-09-17,morning,2014701,1
2017-09-17,morning,4002500,1
2017-09-25,evening,4102900,3
2017-09-25,evening,2015500,1
2017-09-25,evening,2040302,1
2017-09-25,evening,3085400,1
2017-09-25,latenight,4000700,4
2017-09-25,latenight,2006300,1
2017-09-25,latenight,2043500,1
2017-09-25,latenight,3007600,1
2017-09-25,latenight,3110400,1
2017-09-25,midday,1026900,3
2017-09-25,midday,1006100,1
2017-09-25,midday,3036900,1
2017-09-25,midday,4010300,1
2017-09-25,midday,4048500,1
2017-09-25,morning,2038900,1
2017-10-23,evening,1011201,2
2017-10-23,evening,2017702,1
2017-10-23,evening,2019700,1
2017-10-23,evening,2022500,1
2017-10-23,evening,3013500,1
2017-10-23,evening,3032600,1
2017-10-23,evening,3057900,1
2017-10-23,evening,3109800,1
2017-10-23,evening,3120800,1
2017-10-23,evening,4011400,1
2017-10-23,evening,4015000,1
2017-10-23,latenight,2018500,2
2017-10-23,latenight,1008602,1
2017-10-23,latenight,1008800,1
2017-10-23,latenight,1015300,1
2017-10-23,latenight,1018400,1
2017-10-23,latenight,2036501,1
2017-10-23,midday,3004500,2
2017-10-23,midday,1013900,1
2017-10-23,midday,2020501,1
2017-10-23,midday,3039300,1
2017-10-23,midday,4009500,1
2017-10-23,morning,2039500,4
2017-10-23,morning,1006400,3
2017-10-23,morning,1016800,1
2017-10-23,morning,1020800,1
2017-10-23,morning,2004100,1
2017-10-23,morning,3036900,1
2017-10-23,morning,4000700,1
2017-10-27,evening,2006000,9
2017-10-27,evening,4027700,3
2017-10-27,evening,1015900,2
2017-10-27,evening,1017700,2
2017-10-27,evening,5013204,2
2017-10-27,evening,1023600,1
2017-10-27,evening,2003300,1
2017-10-27,evening,2023704,1
2017-10-27,evening,2041400,1
2017-10-27,evening,3012600,1
2017-10-27,evening,3085800,1
2017-10-27,evening,4004700,1
2017-10-27,latenight,3049300,2
2017-10-27,latenight,1009100,1
2017-10-27,latenight,2038100,1
2017-10-27,latenight,3095400,1
2017-10-27,midday,3083000,4
2017-10-27,midday,1015200,2
2017-10-27,midday,4086400,2
2017-10-27,midday,1018700,1
2017-10-27,midday,2026300,1
2017-10-27,midday,3032100,1
2017-10-27,midday,4050800,1
2017-10-27,midday,5027702,1
2017-10-27,morning,1018200,2
2017-10-27,morning,2042400,1
2017-10-27,morning,3035300,1
2017-11-09,evening,4074500,4
2017-11-09,evening,1016400,1
2017-11-09,evening,2018900,1
2017-11-09,evening,3027300,1
2017-11-09,evening,3035400,1
2017-11-09,latenight,3032600,2
2017-11-09,latenight,1016001,1
2017-11-09,latenight,2006900,1
2017-11-09,latenight,2025100,1
2017-11-09,latenight,3022700,1
2017-11-09,latenight,4016100,1
2017-11-09,midday,2013800,3
2017-11-09,midday,3043300,2
2017-11-09,midday,1013600,1
2017-11-09,midday,2012500,1
2017-11-09,midday,2039901,1
2017-11-09,midday,3032600,1
2017-11-09,midday,5013204,1
2017-11-09,morning,1006100,1
2017-11-09,morning,1019600,1
2017-11-08,evening,3007600,4
2017-11-08,evening,1010000,1
2017-11-08,evening,1028500,1
2017-11-08,evening,2036300,1
2017-11-08,evening,4032800,1
2017-11-08,evening,4063200,1
2017-11-08,latenight,1018200,3
2017-11-08,latenight,2048400,2
2017-11-08,latenight,2003900,1
2017-11-08,midday,3088000,4
2017-11-08,midday,3059402,3
2017-11-08,midday,1006100,1
2017-11-08,midday,1015200,1
2017-11-08,midday,1018700,1
2017-11-08,midday,3032100,1
2017-11-08,midday,4044602,1
2017-11-08,midday,4046500,1
2017-11-08,midday,4074100,1
2017-11-08,midday,4076901,1
2017-11-08,morning,1012500,1
2017-11-08,morning,1023900,1
2017-11-08,morning,3050804,1
2017-11-18,evening,3030300,2
2017-11-18,evening,1014300,1
2017-11-18,evening,2002300,1
2017-11-18,evening,2005100,1
2017-11-18,evening,2006700,1
2017-11-18,evening,2028400,1
2017-11-18,evening,2042400,1
2017-11-18,evening,3029200,1
2017-11-18,evening,3038700,1
2017-11-18,evening,3055300,1
2017-11-18,evening,3082200,1
2017-11-18,evening,4046900,1
2017-11-18,evening,4071100,1
2017-11-18,evening,4089200,1
2017-11-18,latenight,3043300,4
2017-11-18,latenight,2023900,2
2017-11-18,latenight,3027600,2
2017-11-18,latenight,1006400,1
2017-11-18,latenight,1029300,1
2017-11-18,latenight,2041100,1
2017-11-18,latenight,3001500,1
2017-11-18,latenight,3042100,1
2017-11-18,latenight,3048900,1
2017-11-18,latenight,4027400,1
2017-11-18,latenight,4044302,1
2017-11-18,latenight,4080900,1
2017-11-18,latenight,5029103,1
2017-11-18,midday,1015300,1
2017-11-18,midday,2012500,1
2017-11-18,midday,2015900,1
2017-11-18,midday,3068600,1
2017-11-18,midday,4044601,1
2017-11-18,midday,4050400,1
2017-11-18,morning,3028900,3
2017-11-18,morning,3040300,2
2017-11-18,morning,1019600,1
2017-11-18,morning,1021600,1
2017-06-22,evening,5020804,2
2017-06-22,evening,5030301,2
2017-06-22,evening,2023900,1
2017-06-22,evening,3030300,1
2017-06-22,evening,3039800,1
2017-06-22,evening,3086800,1
2017-06-22,latenight,4100802,2
2017-06-22,latenight,1018000,1
2017-06-22,latenight,3010100,1
2017-06-22,latenight,4047900,1
2017-06-22,midday,1007200,2
2017-06-22,midday,3026300,2
2017-06-22,midday,1018700,1
2017-06-22,midday,2014100,1
2017-06-22,midday,3012901,1
2017-06-22,midday,3091200,1
2017-06-22,midday,4033401,1
2017-06-22,morning,1020800,1
2017-06-22,morning,3026800,1
2017-06-22,morning,4046600,1
2017-12-19,evening,1017000,2
2017-12-19,evening,3027100,1
2017-12-19,evening,3028502,1
2017-12-19,evening,4025400,1
2017-12-19,evening,4046300,1
2017-12-19,evening,4136700,1
2017-12-19,latenight,2018400,2
2017-12-19,latenight,2013500,1
2017-12-19,latenight,3027100,1
2017-12-19,midday,2039902,2
2017-12-19,midday,1006400,1
2017-12-19,midday,1026900,1
2017-12-19,midday,1030900,1
2017-12-19,midday,2023900,1
2017-12-19,midday,3098200,1
2017-12-19,morning,2043400,1
2017-12-19,morning,3032100,1
2017-12-19,morning,4097202,1
2017-12-24,evening,1017700,1
2017-12-24,latenight,3042900,2
2017-12-24,latenight,3037700,1
2017-12-24,midday,1021100,1
2017-12-24,midday,1022200,1
2017-12-24,midday,2005400,1
2017-12-24,midday,2042100,1
2017-12-24,morning,1005600,1
2017-12-24,morning,1027100,1
2017-12-24,morning,3032600,1
2017-12-27,evening,2034200,2
2017-12-27,evening,1018600,1
2017-12-27,evening,2033800,1
2017-12-27,latenight,2012300,5
2017-12-27,latenight,1013300,1
2017-12-27,latenight,2039500,1
2017-12-27,latenight,3051100,1
2017-12-27,latenight,4036600,1
2017-12-27,midday,3032600,1
2017-12-27,morning,1006400,1
2017-01-21,evening,2039400,2
2017-01-21,evening,4005700,2
2017-01-21,evening,4013200,2
2017-01-21,evening,1009400,1
2017-01-21,evening,1019400,1
2017-01-21,evening,1021600,1
2017-01-21,evening,3018300,1
2017-01-21,evening,3032600,1
2017-01-21,evening,3109800,1
2017-01-21,latenight,2016500,3
2017-01-21,latenight,2003900,2
2017-01-21,latenight,1021200,1
2017-01-21,latenight,2005100,1
2017-01-21,latenight,3023300,1
2017-01-21,latenight,4006502,1
2017-01-21,latenight,4015200,1
2017-01-21,midday,3052500,2
2017-01-21,midday,4118900,2
2017-01-21,midday,1008000,1
2017-01-21,midday,1010000,1
2017-01-21,midday,1018600,1
2017-01-21,midday,2006700,1
2017-01-21,midday,3009000,1
2017-01-21,midday,3036700,1
2017-01-21,midday,3039700,1
2017-01-21,midday,3080400,1
2017-01-21,midday,4055800,1
2017-01-21,morning,2006500,1
2017-01-21,morning,2024501,1
2017-01-21,morning,3094600,1
2017-02-04,evening,4117100,4
2017-02-04,evening,1011100,2
2017-02-04,evening,3035900,2
2017-02-04,evening,1017000,1
2017-02-04,evening,1018400,1
2017-02-04,evening,2024800,1
2017-02-04,evening,3009200,1
2017-02-04,evening,3025500,1
2017-02-04,evening,3035200,1
2017-02-04,evening,3097400,1
2017-02-04,evening,4122701,1
2017-02-04,evening,4124100,1
2017-02-04,latenight,4014300,3
2017-02-04,latenight,5018100,3
2017-02-04,latenight,1016400,2
2017-02-04,latenight,4058300,2
2017-02-04,latenight,1021900,1
2017-02-04,latenight,1023000,1
2017-02-04,latenight,3116800,1
2017-02-04,latenight,3123700,1
2017-02-04,latenight,4058500,1
2017-02-04,midday,2034000,2
2017-02-04,midday,1011402,1
2017-02-04,midday,1023600,1
2017-02-04,midday,3044900,1
2017-02-04,midday,3058800,1
2017-02-04,morning,2037400,1
2017-02-23,evening,2023702,9
2017-02-23,evening,3089600,6
2017-02-23,evening,1024500,2
2017-02-23,evening,2039100,2
2017-02-23,evening,3051900,2
2017-02-23,evening,1008400,1
2017-02-23,evening,1016900,1
2017-02-23,evening,1022400,1
2017-02-23,evening,1025100,1
2017-02-23,evening,2002702,1
2017-02-23,evening,2036501,1
2017-02-23,evening,3008000,1
2017-02-23,evening,3018501,1
2017-02-23,evening,3096400,1
2017-02-23,evening,4002500,1
2017-02-23,latenight,3098600,2
2017-02-23,latenight,1021000,1
2017-02-23,latenight,1023000,1
2017-02-23,latenight,2002702,1
2017-02-23,latenight,2039100,1
2017-02-23,latenight,2039300,1
2017-02-23,latenight,3014300,1
2017-02-23,latenight,3035300,1
2017-02-23,latenight,3110600,1
2017-02-23,latenight,4005400,1
2017-02-23,latenight,4122702,1
2017-02-23,midday,2041900,1
2017-02-23,morning,1019600,1
2017-02-23,morning,1029300,1
2017-02-23,morning,4100802,1
2017-04-24,evening,3003000,3
2017-04-24,evening,2023900,2
2017-04-24,evening,3012901,2
2017-04-24,evening,5000300,2
2017-04-24,evening,1014802,1
2017-04-24,evening,1021100,1
2017-04-24,evening,3082000,1
