boro_ct2010,Date,Time,Type
3036900,10/13/2017,11:00:00,PropertyCrime
4062100,8/31/2017,0:01:00,PropertyCrime
1015801,12/19/2017,9:00:00,PropertyCrime
2048400,2/20/2017,3:00:00,PropertyCrime
3007400,12/20/2017,12:00:00,PropertyCrime
3057100,12/15/2017,10:00:00,PropertyCrime
1009600,1/11/2017,12:00:00,PropertyCrime
2040701,7/1/2017,8:00:00,PropertyCrime
4065900,11/1/2017,9:00:00,PropertyCrime
4011200,7/1/2017,12:00:00,PropertyCrime
4011300,7/19/2017,9:00:00,PropertyCrime
1020102,9/2/2017,19:25:00,PropertyCrime
3055500,12/31/2017,12:30:00,PropertyCrime
2022701,11/23/2017,16:55:00,PropertyCrime
1018200,1/29/2017,14:34:00,PropertyCrime
4022002,10/13/2017,10:00:00,PropertyCrime
5007000,12/17/2017,17:00:00,PropertyCrime
5013204,4/21/2017,9:00:00,PropertyCrime
2046201,12/31/2017,15:15:00,PropertyCrime
3050600,8/15/2017,12:36:00,PropertyCrime
5017005,11/15/2017,0:01:00,PropertyCrime
1020000,10/7/2017,1:00:00,PropertyCrime
5015100,10/26/2017,7:00:00,PropertyCrime
4150702,12/22/2017,0:01:00,PropertyCrime
4058500,6/30/2017,12:30:00,PropertyCrime
1012100,3/18/2017,18:00:00,PropertyCrime
3028700,7/10/2017,11:50:00,PropertyCrime
2041900,10/2/2017,15:00:00,PropertyCrime
1027100,12/22/2017,0:00:00,PropertyCrime
4023500,6/29/2017,17:00:00,PropertyCrime
3006400,10/20/2017,9:45:00,PropertyCrime
4058100,12/31/2017,0:00:00,PropertyCrime
3005300,6/26/2017,14:30:00,PropertyCrime
3111000,6/1/2017,0:01:00,PropertyCrime
4032900,10/11/2017,22:00:00,PropertyCrime
1009000,1/1/2017,0:01:00,PropertyCrime
4086500,11/13/2017,9:00:00,PropertyCrime
2000100,2/13/2017,0:01:00,PropertyCrime
1015300,2/16/2017,17:50:00,PropertyCrime
3110600,7/7/2017,12:00:00,PropertyCrime
4051100,12/23/2017,17:00:00,PropertyCrime
4017900,9/22/2017,18:00:00,PropertyCrime
3092200,5/17/2017,0:01:00,PropertyCrime
3079200,10/31/2017,5:00:00,PropertyCrime
3037100,8/24/2017,13:40:00,PropertyCrime
4076902,12/22/2017,14:30:00,PropertyCrime
3042900,12/8/2017,12:00:00,PropertyCrime
3098200,12/20/2017,11:00:00,PropertyCrime
4027300,10/10/2017,0:01:00,PropertyCrime
3028400,12/11/2017,9:00:00,PropertyCrime
1021800,4/4/2017,17:12:00,PropertyCrime
3114600,11/1/2017,10:05:00,PropertyCrime
4118500,10/6/2017,12:00:00,PropertyCrime
3024900,12/1/2017,19:16:00,PropertyCrime
3112600,12/25/2017,10:00:00,PropertyCrime
3013100,10/2/2017,14:33:00,PropertyCrime
4063700,12/9/2017,21:00:00,PropertyCrime
2042100,12/27/2017,17:00:00,PropertyCrime
4018401,10/13/2017,12:00:00,PropertyCrime
4044601,11/20/2017,12:11:00,PropertyCrime
3069800,1/2/2017,9:00:00,PropertyCrime
4055200,12/27/2017,11:00:00,PropertyCrime
3083200,3/3/2017,0:01:00,PropertyCrime
2008900,12/17/2017,0:25:00,PropertyCrime
1001300,11/2/2017,7:00:00,PropertyCrime
1002000,6/15/2017,12:00:00,PropertyCrime
4005700,12/25/2017,1:00:00,PropertyCrime
4016300,12/24/2017,15:44:00,PropertyCrime
2018500,7/18/2017,11:10:00,PropertyCrime
5004000,7/25/2017,9:00:00,PropertyCrime
3043100,8/11/2017,18:04:00,PropertyCrime
1022500,9/19/2017,17:07:00,PropertyCrime
2042600,10/31/2017,14:00:00,PropertyCrime
2039300,1/27/2017,12:00:00,PropertyCrime
3033700,4/5/2017,14:00:00,PropertyCrime
1020300,9/23/2017,0:15:00,PropertyCrime
3029200,11/24/2017,0:01:00,PropertyCrime
1012500,11/17/2017,10:00:00,PropertyCrime
1007600,12/13/2017,17:00:00,PropertyCrime
3027000,11/28/2017,12:00:00,PropertyCrime
3034500,12/24/2017,10:30:00,PropertyCrime
5008100,12/28/2017,8:18:00,PropertyCrime
4100801,12/1/2017,23:00:00,PropertyCrime
1006100,12/21/2017,21:00:00,PropertyCrime
1018100,12/31/2017,9:00:00,PropertyCrime
2018101,10/28/2017,17:00:00,PropertyCrime
1022500,12/1/2017,8:00:00,PropertyCrime
4032800,12/12/2017,9:00:00,PropertyCrime
2029302,1/17/2017,12:00:00,PropertyCrime
1019100,11/3/2017,13:00:00,PropertyCrime
3037100,10/10/2017,12:07:00,PropertyCrime
1023000,11/21/2017,18:00:00,PropertyCrime
2024300,4/27/2017,14:00:00,PropertyCrime
3025500,4/7/2017,17:00:00,PropertyCrime
1015700,12/26/2017,9:30:00,PropertyCrime
3027400,10/19/2017,9:00:00,PropertyCrime
2019900,12/1/2017,0:00:00,PropertyCrime
3022600,8/25/2017,12:30:00,PropertyCrime
3093200,12/28/2017,15:00:00,PropertyCrime
4021200,12/30/2017,18:30:00,PropertyCrime
1011202,12/7/2017,14:00:00,PropertyCrime
3114201,5/31/2017,22:10:00,PropertyCrime
4007100,12/19/2017,10:00:00,PropertyCrime
4100801,12/8/2017,12:00:00,PropertyCrime
3006900,10/24/2017,18:00:00,PropertyCrime
3018000,12/28/2017,23:59:00,PropertyCrime
3037402,10/11/2017,12:00:00,PropertyCrime
2042901,10/30/2017,0:01:00,PropertyCrime
2046201,12/10/2017,17:30:00,PropertyCrime
3008500,11/16/2017,0:00:00,PropertyCrime
3118400,4/28/2017,18:30:00,PropertyCrime
1005000,12/6/2017,13:57:00,PropertyCrime
1008800,12/1/2017,15:00:00,PropertyCrime
3054900,6/4/2017,1:33:00,PropertyCrime
1017200,6/1/2017,17:51:00,PropertyCrime
3004500,6/4/2017,9:00:00,PropertyCrime
1000700,9/1/2017,7:10:00,PropertyCrime
4009600,8/14/2017,12:00:00,PropertyCrime
4044601,5/27/2017,8:24:00,PropertyCrime
1011100,12/18/2017,17:16:00,PropertyCrime
1014500,11/14/2017,8:00:00,PropertyCrime
3034300,12/29/2017,12:00:00,PropertyCrime
4129103,11/28/2017,0:01:00,PropertyCrime
3060800,5/1/2017,9:00:00,PropertyCrime
1012500,12/6/2017,20:30:00,PropertyCrime
5004000,12/31/2017,8:00:00,PropertyCrime
3032700,7/26/2017,12:00:00,PropertyCrime
1017500,12/15/2017,18:20:00,PropertyCrime
4021600,12/29/2017,9:03:00,PropertyCrime
3088400,11/20/2017,0:01:00,PropertyCrime
4085900,9/10/2017,19:00:00,PropertyCrime
1015801,12/30/2017,19:30:00,PropertyCrime
4075702,9/29/2017,0:01:00,PropertyCrime
1010100,12/27/2017,10:00:00,PropertyCrime
1015002,3/31/2017,9:00:00,PropertyCrime
3029300,11/1/2017,12:00:00,PropertyCrime
3079801,12/21/2017,0:00:00,PropertyCrime
4074700,12/30/2017,13:00:00,PropertyCrime
3055600,7/17/2017,17:00:00,PropertyCrime
1017800,12/27/2017,13:30:00,PropertyCrime
1013600,12/6/2017,12:00:00,PropertyCrime
3114400,12/2/2017,15:00:00,PropertyCrime
3049500,12/26/2017,19:00:00,PropertyCrime
3089600,8/16/2017,10:00:00,PropertyCrime
3036501,12/14/2017,6:00:00,PropertyCrime
3067000,10/2/2017,16:11:00,PropertyCrime
1011000,9/28/2017,8:00:00,PropertyCrime
1012700,8/30/2017,9:00:00,PropertyCrime
3029700,8/2/2017,9:00:00,PropertyCrime
4050800,3/17/2017,12:00:00,PropertyCrime
1017200,6/12/2017,10:16:00,PropertyCrime
3028600,12/19/2017,13:00:00,PropertyCrime
5017012,12/1/2017,0:01:00,PropertyCrime
3000900,10/1/2017,20:00:00,PropertyCrime
3011600,6/16/2017,0:01:00,PropertyCrime
1013100,9/24/2017,1:26:00,PropertyCrime
2009800,12/30/2017,15:00:00,PropertyCrime
1010900,11/10/2017,12:40:00,PropertyCrime
1004900,12/22/2017,18:49:00,PropertyCrime
1016100,5/25/2017,12:00:00,PropertyCrime
1019600,6/21/2017,8:00:00,PropertyCrime
3049300,12/14/2017,12:00:00,PropertyCrime
1012500,12/28/2017,16:53:00,PropertyCrime
4008300,11/17/2017,12:00:00,PropertyCrime
3102000,12/31/2017,20:30:00,PropertyCrime
1028300,12/20/2017,9:30:00,PropertyCrime
1023400,7/1/2017,0:00:00,PropertyCrime
4021200,5/9/2017,12:44:00,PropertyCrime
1023600,12/1/2017,0:01:00,PropertyCrime
1014300,2/14/2017,8:30:00,PropertyCrime
2003300,7/21/2017,10:00:00,PropertyCrime
2022101,10/31/2017,14:00:00,PropertyCrime
1003300,12/11/2017,0:01:00,PropertyCrime
2016600,3/2/2017,20:35:00,PropertyCrime
1003700,12/30/2017,18:00:00,PropertyCrime
3050500,5/28/2017,0:00:00,PropertyCrime
3028100,12/2/2017,17:00:00,PropertyCrime
5011202,12/31/2017,20:00:00,PropertyCrime
1003001,8/1/2017,8:00:00,PropertyCrime
5011401,5/1/2017,0:01:00,PropertyCrime
4028400,12/6/2017,22:42:00,PropertyCrime
4070300,12/27/2017,12:00:00,PropertyCrime
3050400,11/25/2017,10:00:00,PropertyCrime
1006600,10/1/2017,11:00:00,PropertyCrime
3102400,4/10/2017,11:00:00,PropertyCrime
1010400,12/9/2017,1:15:00,PropertyCrime
5015603,11/16/2017,16:00:00,PropertyCrime
3006800,12/21/2017,17:54:00,PropertyCrime
4046000,8/3/2017,13:29:00,PropertyCrime
1008000,8/5/2017,15:00:00,PropertyCrime
4029100,12/30/2017,8:00:00,PropertyCrime
1008400,10/6/2017,0:00:00,PropertyCrime
4021400,12/31/2017,21:00:00,PropertyCrime
1008300,5/22/2017,10:30:00,PropertyCrime
2046201,12/15/2017,0:01:00,PropertyCrime
4055100,8/23/2017,14:00:00,PropertyCrime
3089400,11/30/2017,23:45:00,PropertyCrime
1007000,8/1/2017,8:00:00,PropertyCrime
3034800,12/26/2017,5:00:00,PropertyCrime
3027500,9/8/2017,9:00:00,PropertyCrime
4099704,12/30/2017,9:00:00,PropertyCrime
1022700,12/27/2017,13:00:00,PropertyCrime
3038900,11/19/2017,8:20:00,PropertyCrime
3050600,9/30/2017,11:32:00,PropertyCrime
3025700,12/11/2017,0:00:00,PropertyCrime
1018100,4/20/2017,10:00:00,PropertyCrime
5023100,4/17/2017,12:00:00,PropertyCrime
3029600,12/20/2017,12:00:00,PropertyCrime
1014300,11/8/2017,17:30:00,PropertyCrime
5017007,12/30/2017,0:01:00,PropertyCrime
4157902,10/1/2017,8:00:00,PropertyCrime
1013500,4/20/2017,18:15:00,PropertyCrime
3021500,12/5/2017,21:00:00,PropertyCrime
4041400,6/10/2017,12:00:00,PropertyCrime
1018500,11/2/2017,15:28:00,PropertyCrime
2006500,11/21/2017,9:38:00,PropertyCrime
3019100,12/27/2017,0:00:00,PropertyCrime
4083700,10/28/2017,19:00:00,PropertyCrime
1015100,12/29/2017,18:00:00,PropertyCrime
1019600,11/10/2017,12:00:00,PropertyCrime
2026300,8/5/2017,9:00:00,PropertyCrime
4016800,12/18/2017,8:00:00,PropertyCrime
1023300,1/5/2017,16:52:00,PropertyCrime
1008000,3/1/2017,0:01:00,PropertyCrime
2029301,7/26/2017,9:00:00,PropertyCrime
3107800,10/26/2017,9:00:00,PropertyCrime
1016600,12/31/2017,17:00:00,PropertyCrime
1020102,12/23/2017,20:00:00,PropertyCrime
1006400,12/20/2017,14:31:00,PropertyCrime
3018000,8/6/2017,17:50:00,PropertyCrime
1019800,1/2/2017,15:30:00,PropertyCrime
3054300,12/31/2017,21:00:00,PropertyCrime
4018000,12/7/2017,12:00:00,PropertyCrime
3007800,9/1/2017,9:00:00,PropertyCrime
4033402,12/15/2017,8:00:00,PropertyCrime
4006202,5/15/2017,0:01:00,PropertyCrime
3059600,8/15/2017,19:00:00,PropertyCrime
3061600,12/12/2017,8:00:00,PropertyCrime
2022401,2/2/2017,14:50:00,PropertyCrime
3059200,10/1/2017,8:00:00,PropertyCrime
3032100,8/31/2017,11:00:00,PropertyCrime
2013200,12/31/2017,18:37:00,PropertyCrime
4028100,12/30/2017,22:00:00,PropertyCrime
1029300,10/7/2017,17:30:00,PropertyCrime
1003300,12/2/2017,12:00:00,PropertyCrime
1008900,12/12/2017,12:00:00,PropertyCrime
2005902,12/6/2017,15:00:00,PropertyCrime
3030500,6/8/2017,14:00:00,PropertyCrime
2009300,9/14/2017,10:00:00,PropertyCrime
1029100,12/1/2017,12:00:00,PropertyCrime
4053100,6/1/2017,12:00:00,PropertyCrime
2000100,12/25/2017,17:14:00,PropertyCrime
3118800,5/15/2017,0:01:00,PropertyCrime
2040100,12/4/2017,9:00:00,PropertyCrime
3055700,11/30/2017,8:10:00,PropertyCrime
1012600,11/2/2017,8:00:00,PropertyCrime
1012000,7/20/2017,12:30:00,PropertyCrime
2026702,12/1/2017,0:00:00,PropertyCrime
3058900,4/19/2017,12:00:00,PropertyCrime
3079802,10/23/2017,0:01:00,PropertyCrime
3107000,12/29/2017,8:00:00,PropertyCrime
4059300,12/31/2017,11:40:00,PropertyCrime
1031703,10/19/2017,15:40:00,PropertyCrime
1011401,11/1/2017,0:01:00,PropertyCrime
1013800,12/12/2017,9:00:00,PropertyCrime
1001402,9/5/2017,10:47:00,PropertyCrime
3048200,11/23/2017,14:43:00,PropertyCrime
3000900,9/1/2017,0:01:00,PropertyCrime
2040701,6/1/2017,0:00:00,PropertyCrime
2039100,12/17/2017,0:07:00,PropertyCrime
2026701,9/2/2017,17:30:00,PropertyCrime
1012100,12/15/2017,18:32:00,PropertyCrime
4027600,12/28/2017,23:02:00,PropertyCrime
3121400,2/17/2017,1:39:00,PropertyCrime
4027000,12/23/2017,0:00:00,PropertyCrime
3022100,11/28/2017,0:00:00,PropertyCrime
1010100,10/18/2017,17:10:00,PropertyCrime
2027900,12/24/2017,9:00:00,PropertyCrime
3023300,12/29/2017,13:30:00,PropertyCrime
1009300,1/12/2017,13:00:00,PropertyCrime
4027100,11/1/2017,8:00:00,PropertyCrime
2023100,12/10/2017,2:30:00,PropertyCrime
3049000,11/1/2017,8:00:00,PropertyCrime
1011201,6/1/2017,11:00:00,PropertyCrime
5004700,5/24/2017,0:40:00,PropertyCrime
1016900,11/21/2017,12:00:00,PropertyCrime
3058900,2/16/2017,0:01:00,PropertyCrime
1012100,2/1/2017,15:00:00,PropertyCrime
4157903,12/23/2017,13:52:00,PropertyCrime
2022300,1/17/2017,18:00:00,PropertyCrime
1018600,12/1/2017,9:30:00,PropertyCrime
4028700,4/24/2017,20:10:00,PropertyCrime
2021200,5/24/2017,0:00:00,PropertyCrime
1003400,12/26/2017,12:00:00,PropertyCrime
4012100,10/16/2017,9:00:00,PropertyCrime
2045102,12/1/2017,0:01:00,PropertyCrime
2039500,10/1/2017,0:01:00,PropertyCrime
4086500,12/26/2017,19:00:00,PropertyCrime
2012901,1/11/2017,19:48:00,PropertyCrime
2018301,9/1/2017,12:00:00,PropertyCrime
3076200,9/23/2017,9:00:00,PropertyCrime
4040300,8/1/2017,12:00:00,PropertyCrime
2044800,10/16/2017,10:24:00,PropertyCrime
4027700,11/10/2017,0:01:00,PropertyCrime
1004900,12/23/2017,0:01:00,PropertyCrime
2036400,12/9/2017,14:23:00,PropertyCrime
2005002,12/29/2017,22:00:00,PropertyCrime
3041800,10/6/2017,8:00:00,PropertyCrime
1008700,11/1/2017,1:00:00,PropertyCrime
1003400,10/19/2017,12:00:00,PropertyCrime
4015802,12/30/2017,15:30:00,PropertyCrime
1012500,12/29/2017,12:00:00,PropertyCrime
1011700,12/31/2017,12:45:00,PropertyCrime
3053500,11/20/2017,14:00:00,PropertyCrime
1013200,5/28/2017,11:00:00,PropertyCrime
4015300,11/11/2017,16:30:00,PropertyCrime
2005100,3/25/2017,23:20:00,PropertyCrime
3012100,9/8/2017,14:00:00,PropertyCrime
2046201,11/1/2017,13:00:00,PropertyCrime
1016300,11/24/2017,8:00:00,PropertyCrime
1013500,12/15/2017,12:00:00,PropertyCrime
4001900,12/31/2017,20:00:00,PropertyCrime
4012301,12/26/2017,6:00:00,PropertyCrime
3033900,12/4/2017,9:00:00,PropertyCrime
2017300,10/13/2017,1:30:00,PropertyCrime
4021900,9/5/2017,12:02:00,PropertyCrime
4046600,11/18/2017,0:00:00,PropertyCrime
2040302,12/6/2017,11:40:00,PropertyCrime
1006400,11/10/2017,0:00:00,PropertyCrime
2038600,11/15/2017,12:00:00,PropertyCrime
2018500,9/2/2017,12:00:00,PropertyCrime
1011100,12/17/2017,19:00:00,PropertyCrime
1012500,12/22/2017,11:00:00,PropertyCrime
3036300,3/1/2017,10:00:00,PropertyCrime
4024500,6/1/2017,8:00:00,PropertyCrime
4047000,9/30/2017,9:00:00,PropertyCrime
1009200,12/19/2017,19:00:00,PropertyCrime
2039500,12/24/2017,18:00:00,PropertyCrime
1013300,7/2/2017,8:00:00,PropertyCrime
4035100,11/20/2017,17:16:00,PropertyCrime
4063700,1/16/2017,19:22:00,PropertyCrime
4084900,5/5/2017,9:00:00,PropertyCrime
5012200,12/25/2017,15:00:00,PropertyCrime
3011900,12/23/2017,20:21:00,PropertyCrime
4079900,8/18/2017,3:00:00,PropertyCrime
4080301,11/11/2017,12:00:00,PropertyCrime
3001800,12/25/2017,18:00:00,PropertyCrime
3037100,6/27/2017,15:20:00,PropertyCrime
1007600,11/15/2017,0:00:00,PropertyCrime
3115200,12/29/2017,11:11:00,PropertyCrime
4053200,12/20/2017,14:11:00,PropertyCrime
4036500,10/26/2017,0:00:00,PropertyCrime
2003300,12/18/2017,9:45:00,PropertyCrime
3006000,8/4/2017,9:00:00,PropertyCrime
1009900,12/8/2017,12:00:00,PropertyCrime
4053401,12/26/2017,17:00:00,PropertyCrime
4027300,11/8/2017,14:00:00,PropertyCrime
3092000,11/8/2017,12:00:00,PropertyCrime
4015802,6/7/2017,12:00:00,PropertyCrime
1010601,12/27/2017,13:00:00,PropertyCrime
2006500,12/28/2017,5:15:00,PropertyCrime
1012100,12/10/2017,14:12:00,PropertyCrime
3025300,11/12/2017,14:00:00,PropertyCrime
2039901,9/13/2017,10:00:00,PropertyCrime
4074500,4/30/2017,19:30:00,PropertyCrime
3040200,11/16/2017,18:00:00,PropertyCrime
1016500,12/1/2017,7:00:00,PropertyCrime
5008100,11/14/2017,12:00:00,PropertyCrime
1015900,12/24/2017,0:01:00,PropertyCrime
1005800,12/22/2017,8:00:00,PropertyCrime
4025900,10/16/2017,0:00:00,PropertyCrime
3013300,6/16/2017,20:00:00,PropertyCrime
3052300,9/20/2017,18:25:00,PropertyCrime
3041200,9/24/2017,5:10:00,PropertyCrime
3092200,9/5/2017,13:00:00,PropertyCrime
3043800,9/15/2017,10:00:00,PropertyCrime
1026300,12/17/2017,14:00:00,PropertyCrime
2033600,12/22/2017,0:35:00,PropertyCrime
1010100,11/19/2017,12:35:00,PropertyCrime
1001300,6/21/2017,11:37:00,PropertyCrime
3088400,10/2/2017,17:00:00,PropertyCrime
2020400,12/27/2017,12:00:00,PropertyCrime
4069000,11/4/2017,11:00:00,PropertyCrime
1001300,8/3/2017,0:00:00,PropertyCrime
1010602,12/21/2017,0:01:00,PropertyCrime
4010000,2/20/2017,0:54:00,PropertyCrime
1018700,12/23/2017,23:50:00,PropertyCrime
3029800,11/20/2017,11:00:00,PropertyCrime
3040900,9/17/2017,17:00:00,PropertyCrime
3118400,12/2/2017,0:01:00,PropertyCrime
1026300,6/2/2017,14:00:00,PropertyCrime
1001300,12/30/2017,17:00:00,PropertyCrime
1004900,12/11/2017,8:00:00,PropertyCrime
4015500,2/17/2017,11:15:00,PropertyCrime
2024501,1/20/2017,17:00:00,PropertyCrime
1012800,8/6/2017,8:00:00,PropertyCrime
2028100,6/29/2017,20:00:00,PropertyCrime
2025300,9/26/2017,19:00:00,PropertyCrime
1020901,10/19/2017,10:30:00,PropertyCrime
1021800,5/22/2017,15:03:00,PropertyCrime
4066000,9/1/2017,10:00:00,PropertyCrime
4094500,12/6/2017,8:00:00,PropertyCrime
2006400,12/29/2017,16:00:00,PropertyCrime
3017700,12/30/2017,17:00:00,PropertyCrime
2042902,9/10/2017,8:00:00,PropertyCrime
2022200,12/2/2017,19:00:00,PropertyCrime
2025500,8/19/2017,8:30:00,PropertyCrime
1029300,11/30/2017,10:00:00,PropertyCrime
2022200,12/5/2017,6:00:00,PropertyCrime
4103900,1/1/2017,12:00:00,PropertyCrime
1012100,12/31/2017,23:00:00,PropertyCrime
1006400,7/20/2017,2:30:00,PropertyCrime
1024301,12/28/2017,17:30:00,PropertyCrime
3057400,10/23/2017,9:00:00,PropertyCrime
1012100,10/30/2017,15:10:00,PropertyCrime
3070201,1/17/2017,12:00:00,PropertyCrime
3063800,6/23/2017,17:00:00,PropertyCrime
3059600,2/3/2017,13:00:00,PropertyCrime
1012900,12/12/2017,8:00:00,PropertyCrime
3082600,12/25/2017,19:00:00,PropertyCrime
3030500,2/5/2017,16:30:00,PropertyCrime
2006500,12/11/2017,16:30:00,PropertyCrime
4021900,8/2/2017,12:00:00,PropertyCrime
4122702,11/4/2017,11:05:00,PropertyCrime
2039300,10/15/2017,8:00:00,PropertyCrime
4040700,12/12/2017,22:00:00,PropertyCrime
1013800,12/20/2017,0:01:00,PropertyCrime
1019500,1/30/2017,8:00:00,PropertyCrime
1007800,9/21/2017,9:00:00,PropertyCrime
1016100,11/1/2017,0:01:00,PropertyCrime
4037500,12/26/2017,10:00:00,PropertyCrime
2005001,12/7/2017,12:00:00,PropertyCrime
2028100,12/10/2017,11:56:00,PropertyCrime
1000600,12/22/2017,15:06:00,PropertyCrime
3079601,12/28/2017,19:07:00,PropertyCrime
2044800,11/22/2017,3:38:00,PropertyCrime
4068300,12/5/2017,12:00:00,PropertyCrime
3062600,12/11/2017,14:23:00,PropertyCrime
1015700,9/20/2017,12:00:00,PropertyCrime
4026901,5/15/2017,12:00:00,PropertyCrime
3072200,12/22/2017,12:00:00,PropertyCrime
3022000,10/28/2017,12:00:00,PropertyCrime
2031400,11/24/2017,8:00:00,PropertyCrime
1011500,12/27/2017,23:00:00,PropertyCrime
1029300,8/13/2017,12:00:00,PropertyCrime
1030700,11/28/2017,0:00:00,PropertyCrime
2019900,10/8/2017,5:00:00,PropertyCrime
3020500,10/18/2017,10:00:00,PropertyCrime
4033000,12/31/2017,0:01:00,PropertyCrime
1000600,7/27/2017,13:27:00,PropertyCrime
1010200,1/1/2017,8:00:00,PropertyCrime
3067600,12/31/2017,9:30:00,PropertyCrime
3033000,4/14/2017,11:00:00,PropertyCrime
3017700,10/21/2017,22:25:00,PropertyCrime
4093800,10/18/2017,12:00:00,PropertyCrime
2018900,12/29/2017,14:30:00,PropertyCrime
2003900,5/10/2017,9:40:00,PropertyCrime
4077906,12/27/2017,0:01:00,PropertyCrime
3025902,11/25/2017,15:16:00,PropertyCrime
1022500,12/20/2017,10:00:00,PropertyCrime
1008000,10/20/2017,17:00:00,PropertyCrime
2009600,3/10/2017,12:01:00,PropertyCrime
4053500,9/17/2017,5:35:00,PropertyCrime
4058900,6/8/2017,12:00:00,PropertyCrime
3000900,12/29/2017,21:30:00,PropertyCrime
2022401,2/2/2017,10:00:00,PropertyCrime
1014300,12/26/2017,9:00:00,PropertyCrime
3055700,12/31/2017,15:00:00,PropertyCrime
1000600,12/19/2017,19:44:00,PropertyCrime
4021900,3/3/2017,0:01:00,PropertyCrime
1015100,11/13/2017,0:01:00,PropertyCrime
5007400,8/14/2017,16:00:00,PropertyCrime
3055700,9/7/2017,13:16:00,PropertyCrime
1011500,12/24/2017,22:15:00,PropertyCrime
4086300,7/11/2017,9:00:00,PropertyCrime
4117100,1/1/2017,0:00:00,PropertyCrime
4061602,11/2/2017,14:00:00,PropertyCrime
2023100,10/10/2017,8:00:00,PropertyCrime
4086300,10/1/2017,0:00:00,PropertyCrime
1013300,12/9/2017,10:00:00,PropertyCrime
3079802,11/1/2017,15:00:00,PropertyCrime
4038100,12/30/2017,7:00:00,PropertyCrime
1020102,7/12/2017,20:23:00,PropertyCrime
4019800,12/26/2017,21:00:00,PropertyCrime
4030903,12/3/2017,7:30:00,PropertyCrime
1010800,10/29/2017,20:00:00,PropertyCrime
1019600,8/10/2017,18:00:00,PropertyCrime
3016500,12/19/2017,0:00:00,PropertyCrime
2013500,7/3/2017,5:00:00,PropertyCrime
2007500,12/31/2017,23:00:00,PropertyCrime
3006400,11/3/2017,10:00:00,PropertyCrime
2022401,9/4/2017,7:40:00,PropertyCrime
3024700,11/9/2017,9:00:00,PropertyCrime
3094401,10/5/2017,12:00:00,PropertyCrime
2040302,11/23/2017,4:45:00,PropertyCrime
2003900,10/1/2017,9:00:00,PropertyCrime
3027400,10/23/2017,10:00:00,PropertyCrime
2003900,5/22/2017,22:30:00,PropertyCrime
3112600,12/22/2017,10:00:00,PropertyCrime
5002002,8/21/2017,0:00:00,PropertyCrime
2023702,5/29/2017,16:33:00,PropertyCrime
3059401,10/4/2017,0:01:00,PropertyCrime
1010601,5/6/2017,12:00:00,PropertyCrime
3090600,12/2/2017,0:01:00,PropertyCrime
4047600,3/20/2017,12:00:00,PropertyCrime
3093200,10/25/2017,1:10:00,PropertyCrime
3115600,3/2/2017,0:01:00,PropertyCrime
1019600,11/21/2017,12:00:00,PropertyCrime
1018900,10/31/2017,8:00:00,PropertyCrime
4008800,12/27/2017,18:00:00,PropertyCrime
5004000,12/23/2017,15:18:00,PropertyCrime
2035800,9/25/2017,18:00:00,PropertyCrime
3033700,11/2/2017,23:49:00,PropertyCrime
4002000,12/19/2017,0:01:00,PropertyCrime
3055700,11/21/2017,10:00:00,PropertyCrime
3065200,9/9/2017,20:30:00,PropertyCrime
1028500,11/1/2017,12:00:00,PropertyCrime
3006500,12/28/2017,8:00:00,PropertyCrime
