OBJECTID,stop_frisk1_XYTableToPoint_S_2,stop_frisk1_XYTableToPoint_S_3,geo_export_267875c8_5ee9_4cb_13
739,2017-11-09,9:50:00,1006100
740,2017-11-08,12:57:00,1006100
741,2017-11-10,13:40:00,1006100
742,2017-11-11,19:35:00,1005200
743,2017-09-18,1:33:00,1006200
744,2017-09-18,1:33:00,1006200
745,2017-11-16,11:40:00,1006100
746,2017-11-18,1:12:00,1006400
747,2017-11-19,21:15:00,1008100
748,2017-08-11,16:45:00,1005200
749,2017-10-25,2:00:00,1005800
750,2017-06-22,11:15:00,1007200
751,2017-06-22,11:15:00,1007200
752,2017-11-29,0:00:00,1005400
753,2017-11-29,0:00:00,1005400
754,2017-11-29,0:00:00,1005400
755,2017-11-29,0:00:00,1005400
756,2017-11-29,0:00:00,1005400
757,2017-11-29,12:25:00,1006100
758,2017-12-03,9:35:00,1007200
759,2017-12-03,16:25:00,1005200
760,2017-12-06,14:40:00,1006100
761,2017-12-08,14:39:00,1006100
762,2017-12-08,14:50:00,1006100
763,2017-12-12,23:40:00,1006400
764,2017-12-12,23:40:00,1006400
765,2017-12-12,23:40:00,1006400
766,2017-12-19,13:00:00,1006400
767,2017-12-20,10:10:00,1006100
768,2017-12-24,7:00:00,1005600
769,2017-12-27,8:55:00,1006400
770,2017-01-08,2:41:00,1007400
771,2017-01-11,19:43:00,1012100
772,2017-01-11,19:43:00,1012100
773,2017-01-11,19:43:00,1012100
774,2017-01-04,18:30:00,1010100
775,2017-01-21,15:13:00,1008000
776,2017-02-04,19:20:00,1011100
777,2017-02-06,10:45:00,1008000
778,2017-02-04,19:20:00,1011100
779,2017-02-10,3:52:00,1007200
780,2017-01-21,17:15:00,1009400
781,2017-02-12,4:08:00,1011300
782,2017-02-12,4:08:00,1011300
783,2017-02-12,4:08:00,1011300
784,2017-02-13,11:58:00,1009600
785,2017-01-26,15:35:00,1011500
786,2017-03-03,11:45:00,1008000
787,2017-02-23,19:05:00,1008400
788,2017-03-17,0:15:00,1011300
789,2017-03-21,21:05:00,1012100
790,2017-03-20,11:52:00,1010300
791,2017-03-23,11:10:00,1008000
792,2017-03-22,1:20:00,1007200
793,2017-03-30,1:30:00,1011300
794,2017-03-31,19:40:00,1008000
795,2017-03-22,19:16:00,1011300
796,2017-04-06,18:50:00,1011300
797,2017-03-01,13:10:00,1011500
798,2017-04-17,21:05:00,1011100
799,2017-04-05,5:00:00,1011100
800,2017-04-24,23:15:00,1011900
801,2017-04-28,23:05:00,1011300
802,2017-04-30,1:15:00,1012100
803,2017-04-30,1:15:00,1012100
804,2017-04-26,11:05:00,1010900
805,2017-05-10,16:45:00,1011300
806,2017-05-11,14:28:00,1011900
807,2017-05-17,1:05:00,1011900
808,2017-05-20,3:45:00,1011300
809,2017-05-26,23:00:00,1012100
810,2017-05-26,23:00:00,1012100
811,2017-06-02,11:35:00,1008000
812,2017-06-06,12:40:00,1011500
813,2017-06-06,12:40:00,1011500
814,2017-06-11,2:30:00,1008000
815,2017-06-11,22:05:00,1011500
816,2017-06-13,6:10:00,1011900
817,2017-06-26,18:10:00,1011100
818,2017-06-26,18:45:00,1011100
819,2017-06-29,14:17:00,1009500
820,2017-07-03,9:57:00,1011300
821,2017-07-06,2:45:00,1011500
822,2017-05-28,4:20:00,1008000
823,2017-07-10,17:08:00,1011300
824,2017-07-18,11:15:00,1011300
825,2017-07-20,1:15:00,1011300
826,2017-07-20,1:15:00,1011300
827,2017-07-09,17:45:00,1010100
828,2017-07-16,9:20:00,1011500
829,2017-07-25,20:55:00,1011500
830,2017-04-28,21:00:00,1012100
831,2017-07-26,8:06:00,1010900
832,2017-07-15,2:10:00,1011300
833,2017-07-15,2:10:00,1011300
834,2017-07-15,2:10:00,1011300
835,2017-08-08,23:15:00,1011900
836,2017-08-12,13:25:00,1011900
837,2017-08-14,11:40:00,1011300
838,2017-08-17,0:30:00,1008200
839,2017-08-26,21:45:00,1010100
840,2017-09-13,14:51:00,1008000
841,2017-09-17,5:03:00,1010100
842,2017-09-17,5:03:00,1010100
843,2017-09-22,2:30:00,1010100
844,2017-09-30,3:47:00,1012100
845,2017-10-01,1:45:00,1010900
846,2017-10-01,1:55:00,1011300
847,2017-10-04,1:00:00,1011500
848,2017-10-07,14:00:00,1012100
849,2017-10-07,14:00:00,1012100
850,2017-10-08,2:30:00,1007200
851,2017-10-06,18:15:00,1007600
852,2017-10-06,18:30:00,1007600
853,2017-09-15,0:16:00,1011900
854,2017-10-06,21:10:00,1010100
855,2017-10-03,17:25:00,1011500
856,2017-10-19,12:35:00,1008000
857,2017-10-29,20:50:00,1008000
858,2017-08-19,19:39:00,1012100
859,2017-08-18,14:58:00,1010900
860,2017-10-03,0:15:00,1007600
861,2017-11-21,23:01:00,1011100
862,2017-11-23,16:10:00,1011900
863,2017-11-25,16:10:00,1010100
864,2017-11-29,3:05:00,1011100
865,2017-12-05,0:14:00,1011300
866,2017-12-07,15:35:00,1011100
867,2017-12-13,0:25:00,1011300
868,2017-12-12,19:30:00,1011500
869,2017-12-15,10:51:00,1011300
870,2017-12-29,18:45:00,1011500
871,2017-12-31,9:34:00,1007600
872,2017-01-21,14:22:00,1010000
873,2017-01-18,11:35:00,1010800
874,2017-01-23,20:19:00,1009200
875,2017-01-23,20:19:00,1009200
876,2017-01-29,13:54:00,1011203
877,2017-02-12,20:38:00,1009200
878,2017-02-07,14:35:00,1009800
879,2017-02-14,13:16:00,1008000
880,2017-02-16,10:00:00,1009200
881,2017-03-30,3:20:00,1011203
882,2017-04-04,17:13:00,1011203
883,2017-04-10,3:30:00,1007000
884,2017-04-10,3:30:00,1007000
885,2017-04-27,16:35:00,1010000
886,2017-05-01,0:13:00,1007000
887,2017-05-05,15:30:00,1008000
888,2017-05-08,9:35:00,1011203
889,2017-05-11,13:00:00,1007800
890,2017-05-19,2:20:00,1009200
891,2017-05-16,4:25:00,1009200
892,2017-05-16,4:25:00,1009200
893,2017-06-16,1:05:00,1008000
894,2017-08-06,3:05:00,1007800
895,2017-08-06,3:05:00,1007800
896,2017-08-07,3:30:00,1011203
897,2017-08-07,3:30:00,1011203
898,2017-09-07,3:44:00,1009200
899,2017-09-07,3:44:00,1009200
900,2017-09-20,13:05:00,1007200
901,2017-10-01,5:55:00,1009000
902,2017-10-02,15:10:00,1008800
903,2017-08-14,20:40:00,1007800
904,2017-08-14,20:40:00,1007800
905,2017-10-08,14:15:00,1007000
906,2017-10-18,6:38:00,1008000
907,2017-10-20,9:45:00,1010000
908,2017-10-19,8:56:00,1011203
909,2017-10-23,23:23:00,1008800
910,2017-10-23,23:20:00,1008602
911,2017-11-03,17:40:00,1010000
912,2017-11-08,16:24:00,1010000
913,2017-11-12,3:04:00,1008800
914,2017-12-07,3:25:00,1010000
915,2017-01-25,23:45:00,1012500
916,2017-02-01,12:00:00,1009600
917,2017-02-10,19:55:00,1011900
918,2017-02-10,19:50:00,1011900
919,2017-02-10,19:50:00,1011900
920,2017-02-10,19:50:00,1011900
921,2017-02-14,19:15:00,1010200
922,2017-02-25,18:50:00,1010200
923,2017-03-17,4:50:00,1012500
924,2017-03-31,0:15:00,1012100
925,2017-04-01,0:15:00,1012100
926,2017-04-04,15:50:00,1012700
927,2017-04-04,15:50:00,1012700
928,2017-04-17,21:44:00,1011900
929,2017-04-18,18:30:00,1012700
930,2017-04-22,3:25:00,1013500
931,2017-04-23,21:55:00,1012500
932,2017-04-26,13:10:00,1013700
933,2017-04-26,13:10:00,1013700
934,2017-05-02,1:56:00,1014500
935,2017-05-07,22:20:00,1011900
936,2017-04-05,18:39:00,1013300
937,2017-05-14,17:30:00,1013300
938,2017-05-14,17:30:00,1013300
939,2017-05-21,0:32:00,1011203
940,2017-05-31,15:10:00,1013300
941,2017-06-04,14:45:00,1013500
942,2017-07-15,19:48:00,1013700
943,2017-07-20,7:58:00,1012500
944,2017-08-03,1:04:00,1013300
945,2017-08-04,9:55:00,1011202
946,2017-08-07,3:30:00,1013300
947,2017-08-15,11:40:00,1014500
948,2017-09-02,6:05:00,1013300
949,2017-10-01,15:48:00,1013900
950,2017-10-15,19:19:00,1012500
951,2017-09-03,13:58:00,1013900
952,2017-09-15,20:45:00,1011900
953,2017-10-23,12:44:00,1013900
954,2017-08-27,2:30:00,1012900
955,2017-10-23,17:40:00,1011201
956,2017-10-23,17:40:00,1011201
957,2017-10-25,19:30:00,1009600
958,2017-10-26,0:42:00,1012700
959,2017-10-26,0:42:00,1012700
960,2017-11-06,19:28:00,2014500
961,2017-11-07,11:10:00,1011201
962,2017-11-08,8:50:00,1012500
963,2017-11-11,18:53:00,1010200
964,2017-11-17,0:52:00,1012100
965,2017-12-01,0:10:00,1012900
966,2017-10-25,19:30:00,1009600
967,2017-10-25,19:30:00,1009600
968,2017-12-27,3:00:00,1013300
969,2017-12-28,20:42:00,1010400
970,2017-12-31,18:30:00,1013100
971,2017-01-01,12:47:00,1015400
972,2017-01-20,14:10:00,1015601
973,2017-01-20,16:15:00,1011800
974,2017-01-22,3:35:00,1011401
975,2017-01-28,11:35:00,1015200
976,2017-02-02,13:00:00,1011600
977,2017-02-04,12:12:00,1011402
978,2017-02-13,19:26:00,1012800
979,2017-02-14,14:25:00,1012800
980,2017-02-16,3:50:00,1014802
981,2017-02-18,23:25:00,1014802
982,2017-02-18,23:25:00,1014802
983,2017-02-18,23:25:00,1014802
984,2017-02-20,14:00:00,1012800
985,2017-02-25,3:43:00,1011000
986,2017-02-26,8:29:00,1012600
987,2017-03-03,3:46:00,1012000
988,2017-03-04,14:31:00,1015001
989,2017-03-04,19:20:00,1012600
990,2017-03-04,19:20:00,1012600
991,2017-03-04,19:20:00,1012600
992,2017-03-04,19:20:00,1012600
993,2017-03-04,19:20:00,1012600
994,2017-03-04,19:25:00,1012600
995,2017-03-09,11:21:00,1011800
996,2017-03-10,10:24:00,1015200
997,2017-03-17,19:40:00,1013000
998,2017-03-17,20:31:00,1012000
999,2017-03-23,19:41:00,1012000
1000,2017-02-21,22:15:00,1011000
1001,2017-02-21,22:15:00,1011000
1002,2017-02-15,19:12:00,1015400
1003,2017-02-19,20:43:00,1013400
1004,2017-03-30,13:45:00,1015200
1005,2017-03-30,13:45:00,1015200
1006,2017-03-30,13:45:00,1015200
1007,2017-03-30,13:45:00,1015200
1008,2017-03-30,22:30:00,1013400
1009,2017-04-03,9:04:00,1015400
1010,2017-04-03,11:50:00,1011800
1011,2017-04-04,0:34:00,1012400
1012,2017-04-06,15:00:00,1015200
1013,2017-04-13,12:52:00,1015400
1014,2017-04-14,3:20:00,1014401
1015,2017-04-16,2:51:00,1015200
1016,2017-04-16,2:41:00,1015200
1017,2017-04-16,2:41:00,1015200
1018,2017-04-16,11:35:00,1014801
1019,2017-04-13,15:55:00,1011000
1020,2017-04-20,12:15:00,1011402
1021,2017-04-23,1:20:00,1011800
1022,2017-04-23,21:36:00,1014401
1023,2017-04-24,17:22:00,1014802
1024,2017-04-25,6:33:00,1014000
1025,2017-03-05,3:30:00,1011000
1026,2017-04-28,8:57:00,1011000
1027,2017-05-08,4:00:00,1012800
1028,2017-05-10,17:55:00,1016200
1029,2017-05-11,9:43:00,1014802
1030,2017-05-11,13:40:00,1014801
1031,2017-05-17,16:35:00,1012600
1032,2017-05-24,2:30:00,1011402
1033,2017-05-27,2:35:00,1013600
1034,2017-05-30,19:33:00,1011402
1035,2017-06-01,19:25:00,1015400
1036,2017-06-14,15:30:00,1012000
1037,2017-06-15,20:15:00,1013800
1038,2017-06-15,20:00:00,1013800
1039,2017-06-21,16:30:00,1014801
1040,2017-06-26,0:41:00,1014802
1041,2017-06-27,0:41:00,1014802
1042,2017-07-01,1:45:00,1012800
1043,2017-07-08,19:13:00,1011402
1044,2017-07-17,17:25:00,1015002
1045,2017-07-21,8:30:00,1011800
1046,2017-07-21,14:03:00,1014802
1047,2017-08-01,22:46:00,1011402
1048,2017-08-06,0:10:00,1015601
1049,2017-08-08,5:02:00,1012200
1050,2017-08-11,21:35:00,1013800
1051,2017-08-14,20:09:00,1014402
1052,2017-08-14,20:09:00,1014402
1053,2017-08-14,20:09:00,1014402
1054,2017-08-14,20:09:00,1014402
1055,2017-08-14,20:09:00,1014402
1056,2017-08-16,0:00:00,1014602
1057,2017-08-22,3:47:00,1014601
1058,2017-08-28,9:00:00,1015601
1059,2017-08-29,14:21:00,1012600
1060,2017-09-01,11:09:00,1014602
1061,2017-09-05,16:17:00,1012600
1062,2017-09-11,12:05:00,1015400
1063,2017-09-16,20:00:00,1011402
1064,2017-09-21,16:30:00,1012000
1065,2017-08-16,20:50:00,1014602
1066,2017-08-16,20:50:00,1014602
1067,2017-08-16,20:50:00,1014602
1068,2017-10-06,10:03:00,1015400
1069,2017-10-08,5:20:00,1011402
1070,2017-10-08,17:41:00,1013200
1071,2017-10-08,17:41:00,1013200
1072,2017-10-10,11:53:00,1014802
1073,2017-10-27,10:55:00,1015200
1074,2017-10-27,10:55:00,1015200
1075,2017-10-28,5:20:00,1012000
1076,2017-10-30,17:20:00,1014802
1077,2017-10-30,17:20:00,1014802
1078,2017-10-29,0:48:00,1012000
1079,2017-11-06,19:30:00,1011000
1080,2017-11-06,19:30:00,1011000
1081,2017-11-08,15:20:00,1015200
1082,2017-11-09,11:08:00,1013600
1083,2017-11-09,2:25:00,1016001
1084,2017-11-13,19:00:00,1015400
1085,2017-11-15,14:01:00,1012800
1086,2017-11-15,20:00:00,1014801
1087,2017-11-15,20:00:00,1014801
1088,2017-11-25,11:58:00,1012000
1089,2017-11-24,8:50:00,1015200
1090,2017-11-27,23:15:00,1013400
1091,2017-11-29,0:03:00,1013800
1092,2017-12-09,4:25:00,1013000
1093,2017-12-09,16:55:00,1013400
1094,2017-12-13,11:27:00,1014402
1095,2017-12-16,14:10:00,1011401
1096,2017-12-16,14:10:00,1011401
1097,2017-12-22,15:37:00,1012000
1098,2017-12-25,15:05:00,1011000
1099,2017-02-02,20:43:00,1017100
1100,2017-02-07,17:40:00,1014300
1101,2017-02-11,17:36:00,1015700
1102,2017-02-11,17:36:00,1015700
1103,2017-02-14,21:20:00,1016900
1104,2017-02-23,17:42:00,1016900
1105,2017-03-03,22:39:00,1016100
1106,2017-03-03,22:39:00,1016100
1107,2017-03-08,21:36:00,1015100
1108,2017-03-09,18:10:00,1016500
1109,2017-03-23,17:00:00,1016700
1110,2017-03-23,17:00:00,1016700
1111,2017-04-11,16:05:00,1017100
1112,2017-04-11,16:05:00,1017100
1113,2017-04-11,16:05:00,1017100
1114,2017-04-11,16:05:00,1017100
1115,2017-04-16,15:50:00,1016700
1116,2017-04-18,15:00:00,1015100
1117,2017-04-18,15:05:00,1015100
1118,2017-04-26,13:00:00,1014900
1119,2017-05-19,13:40:00,1017100
1120,2017-05-27,0:25:00,1015900
1121,2017-05-11,17:45:00,1015100
1122,2017-06-07,8:40:00,1016500
1123,2017-06-15,17:40:00,1016700
1124,2017-06-24,21:00:00,1015100
1125,2017-07-07,22:00:00,1016500
1126,2017-08-03,3:03:00,1014300
1127,2017-08-16,4:03:00,1016700
1128,2017-08-17,21:42:00,1016900
1129,2017-08-17,21:42:00,1016900
1130,2017-08-27,9:57:00,1016700
1131,2017-08-29,15:15:00,1014900
1132,2017-09-02,6:45:00,1015900
1133,2017-09-15,15:31:00,1015700
1134,2017-09-15,15:31:00,1015700
1135,2017-09-17,3:50:00,1016500
1136,2017-09-18,20:48:00,1016700
1137,2017-09-23,17:14:00,1016300
1138,2017-10-23,0:45:00,1015300
1139,2017-10-26,1:31:00,1016500
1140,2017-10-27,18:40:00,1015900
1141,2017-10-27,18:40:00,1015900
1142,2017-10-28,4:05:00,1015100
1143,2017-11-04,23:30:00,1016100
1144,2017-11-04,20:30:00,1016100
1145,2017-11-06,6:45:00,1014700
1146,2017-11-18,13:43:00,1015300
1147,2017-12-08,18:10:00,1015900
1148,2017-12-12,17:59:00,1015700
1149,2017-12-12,17:59:00,1015700
1150,2017-12-12,17:59:00,1015700
1151,2017-12-18,2:22:00,1016700
1152,2017-12-20,6:25:00,1016700
1153,2017-12-29,17:21:00,1016900
1154,2017-01-10,20:20:00,1014300
1155,2017-01-18,0:56:00,1014300
1156,2017-02-21,17:41:00,1014300
1157,2017-02-21,17:41:00,1014300
1158,2017-02-21,17:41:00,1014300
1159,2017-02-21,17:41:00,1014300
1160,2017-03-03,18:43:00,1014300
1161,2017-03-16,18:40:00,1014300
1162,2017-02-21,18:05:00,1014300
1163,2017-02-21,18:05:00,1014300
1164,2017-05-04,16:35:00,1014300
1165,2017-05-04,16:35:00,1014300
1166,2017-05-04,16:35:00,1014300
1167,2017-05-04,16:35:00,1014300
1168,2017-05-19,17:40:00,1014300
1169,2017-05-19,17:40:00,1014300
1170,2017-05-19,17:40:00,1014300
1171,2017-05-19,17:40:00,1014300
1172,2017-05-27,17:01:00,1014300
1173,2017-09-12,17:57:00,1014300
1174,2017-09-12,17:57:00,1014300
1175,2017-09-16,23:09:00,1014300
1176,2017-09-16,23:09:00,1014300
1177,2017-09-26,7:40:00,1014300
1178,2017-11-18,20:33:00,1014300
1179,2017-01-03,15:53:00,1016600
1180,2017-01-03,17:45:00,1018400
1181,2017-01-10,18:37:00,1017200
1182,2017-01-11,16:00:00,1017000
1183,2017-01-05,18:45:00,1016800
1184,2017-01-05,18:45:00,1016800
1185,2017-01-05,18:45:00,1016800
1186,2017-01-08,18:29:00,1016400
1187,2017-01-13,0:36:00,1017200
1188,2017-01-14,0:30:00,1018000
1189,2017-01-02,19:17:00,1018000
1190,2017-01-02,14:17:00,1018000
1191,2017-01-14,1:37:00,1017000
1192,2017-01-14,23:20:00,1016200
1193,2017-01-14,23:20:00,1016200
1194,2017-01-22,17:13:00,1016400
1195,2017-01-18,19:50:00,1018000
1196,2017-01-19,18:50:00,1016800
1197,2017-01-25,16:30:00,1016800
1198,2017-01-25,16:30:00,1016800
1199,2017-01-19,22:50:00,1018000
1200,2017-01-19,22:50:00,1018000
1201,2017-01-19,22:50:00,1018000
1202,2017-01-25,16:30:00,1016800
1203,2017-01-25,16:30:00,1016800
1204,2017-01-25,16:30:00,1016800
1205,2017-01-26,20:00:00,1017200
1206,2017-01-11,19:09:00,1017401
1207,2017-01-11,19:09:00,1017401
1208,2017-01-28,15:05:00,1015802
1209,2017-01-27,15:45:00,1018000
1210,2017-01-27,15:45:00,1018000
1211,2017-02-01,8:55:00,1018200
1212,2017-02-02,1:40:00,1018000
1213,2017-01-28,15:50:00,1018200
1214,2017-02-01,8:55:00,1018200
1215,2017-01-22,11:30:00,1017800
1216,2017-01-22,11:30:00,1017800
1217,2017-01-30,22:22:00,1015802
1218,2017-01-30,22:22:00,1015802
1219,2017-01-05,18:45:00,1016800
1220,2017-01-05,18:45:00,1016800
1221,2017-01-05,18:45:00,1016800
1222,2017-02-01,18:45:00,1016400
1223,2017-02-01,18:45:00,1016400
1224,2017-02-02,1:40:00,1018000
1225,2017-02-06,3:46:00,1016400
1226,2017-02-06,3:46:00,1016400
1227,2017-02-04,19:20:00,1017000
1228,2017-01-27,14:55:00,1017200
1229,2017-01-27,13:00:00,1016800
1230,2017-02-08,2:57:00,1016400
1231,2017-01-27,14:55:00,1017200
1232,2017-01-28,9:01:00,1016800
1233,2017-01-29,9:53:00,1017200
1234,2017-02-04,16:53:00,1018400
1235,2017-02-11,15:50:00,1018400
1236,2017-02-13,19:00:00,1018200
1237,2017-02-07,23:20:00,1016800
1238,2017-02-07,23:20:00,1016800
1239,2017-02-07,23:25:00,1016800
1240,2017-02-10,17:00:00,1018400
1241,2017-02-04,3:50:00,1016400
1242,2017-02-04,3:50:00,1016400
1243,2017-02-15,3:35:00,1017200
1244,2017-02-10,18:40:00,1018000
1245,2017-02-10,18:30:00,1018000
1246,2017-02-10,18:48:00,1018000
1247,2017-02-10,18:30:00,1018000
1248,2017-02-18,21:40:00,1018200
1249,2017-02-21,19:00:00,1018200
1250,2017-02-21,9:13:00,1016200
1251,2017-02-22,22:55:00,1016800
1252,2017-02-25,2:49:00,1016200
1253,2017-02-25,2:49:00,1016200
1254,2017-02-19,0:38:00,1016600
1255,2017-03-01,11:05:00,1016400
1256,2017-03-04,15:07:00,1015802
1257,2017-02-25,22:15:00,1017200
1258,2017-02-05,0:05:00,1016200
1259,2017-03-08,20:10:00,1017200
1260,2017-03-07,17:18:00,1018000
1261,2017-03-10,3:11:00,1018000
1262,2017-03-11,3:10:00,1018000
1263,2017-03-11,3:10:00,1018000
1264,2017-03-11,3:11:00,1018000
1265,2017-03-11,20:35:00,1017401
1266,2017-01-10,9:47:00,1016600
1267,2017-03-13,17:30:00,1017200
1268,2017-01-09,13:56:00,1018400
1269,2017-03-03,19:11:00,1016600
1270,2017-03-16,16:45:00,1016400
1271,2017-03-04,13:50:00,1016200
1272,2017-03-10,12:06:00,1016800
1273,2017-03-07,17:20:00,1018000
1274,2017-03-18,13:33:00,1016800
1275,2017-03-18,13:33:00,1016800
1276,2017-03-18,13:33:00,1016800
1277,2017-03-19,8:15:00,1018000
1278,2017-03-14,13:50:00,1017200
1279,2017-03-18,18:35:00,1018000
1280,2017-02-02,1:40:00,1018000
1281,2017-03-24,3:20:00,1018400
1282,2017-03-24,11:35:00,1016600
1283,2017-03-28,15:58:00,1018200
1284,2017-03-29,0:51:00,1016400
1285,2017-03-29,17:05:00,1016400
1286,2017-03-29,18:30:00,1018000
1287,2017-03-25,0:40:00,1017200
1288,2017-03-25,0:40:00,1017200
1289,2017-03-31,14:45:00,1015802
1290,2017-04-01,19:55:00,1016200
1291,2017-04-03,3:16:00,1018400
1292,2017-04-03,0:40:00,1017200
1293,2017-04-03,9:35:00,1017402
1294,2017-04-01,16:22:00,1015602
1295,2017-04-04,11:58:00,1017000
1296,2017-04-04,11:20:00,1017200
1297,2017-03-23,22:05:00,1016200
1298,2017-03-23,22:05:00,1016200
1299,2017-03-23,22:05:00,1016200
1300,2017-04-06,0:02:00,1017000
1301,2017-04-06,0:02:00,1017000
1302,2017-04-08,16:20:00,1017402
1303,2017-04-09,21:10:00,1018400
1304,2017-04-10,1:35:00,1016800
1305,2017-04-09,20:58:00,1018400
1306,2017-04-11,18:35:00,1018000
1307,2017-04-11,20:00:00,1016200
1308,2017-04-12,23:14:00,1018400
1309,2017-04-13,17:45:00,1018000
1310,2017-04-13,17:45:00,1018000
1311,2017-04-13,17:45:00,1018000
1312,2017-04-12,20:35:00,1017000
1313,2017-04-14,1:00:00,1018400
1314,2017-04-15,1:21:00,1018000
1315,2017-04-15,1:21:00,1018000
1316,2017-04-18,14:55:00,1016800
1317,2017-04-11,19:23:00,1018400
1318,2017-04-19,17:05:00,1017200
1319,2017-04-21,0:40:00,1017200
1320,2017-04-20,22:40:00,1016800
1321,2017-04-22,17:15:00,1017200
1322,2017-04-23,19:30:00,1017000
1323,2017-04-23,19:30:00,1017000
1324,2017-04-25,21:15:00,1017401
1325,2017-04-27,18:18:00,1016800
1326,2017-04-22,20:05:00,1018000
1327,2017-04-28,20:35:00,1016400
1328,2017-04-28,20:35:00,1016400
1329,2017-04-28,20:35:00,1016400
1330,2017-04-28,20:35:00,1016400
1331,2017-04-28,20:35:00,1016200
1332,2017-04-28,20:35:00,1016200
1333,2017-04-30,1:05:00,1018000
1334,2017-05-01,1:06:00,1017200
1335,2017-05-06,23:55:00,1017000
1336,2017-05-08,11:29:00,1017200
1337,2017-05-06,21:40:00,1017800
1338,2017-05-06,21:40:00,1017800
1339,2017-05-12,8:04:00,1016400
1340,2017-05-14,12:05:00,1016800
1341,2017-01-24,18:40:00,1017200
1342,2017-01-31,17:50:00,1017200
1343,2017-03-21,18:25:00,1017200
1344,2017-05-18,22:11:00,1017200
1345,2017-05-23,17:15:00,1018200
1346,2017-05-24,2:07:00,1018000
1347,2017-05-24,17:50:00,1017200
1348,2017-05-23,19:19:00,1017200
1349,2017-05-25,15:25:00,1018000
1350,2017-05-26,16:50:00,1016400
1351,2017-05-27,21:33:00,1017200
1352,2017-02-10,17:30:00,1018400
1353,2017-06-02,18:55:00,1018200
1354,2017-06-02,18:55:00,1018200
1355,2017-06-03,10:05:00,1016200
1356,2017-06-03,10:05:00,1016200
1357,2017-06-03,10:05:00,1016200
1358,2017-06-04,17:20:00,1018400
1359,2017-06-04,17:20:00,1018400
1360,2017-06-06,19:31:00,1018000
1361,2017-06-22,0:00:00,1018000
1362,2017-06-24,0:51:00,1018000
1363,2017-06-25,2:15:00,1016800
1364,2017-06-25,2:15:00,1016800
1365,2017-06-13,18:29:00,1016400
1366,2017-06-13,18:29:00,1016400
1367,2017-06-23,20:20:00,1016400
1368,2017-06-29,12:21:00,1017800
1369,2017-06-30,16:10:00,1018200
1370,2017-07-04,14:26:00,1017401
