boro_ct2010,Date,Time,Type
4033402,10/1/2017,12:00:00,PersonalCrime
1018200,10/1/2017,20:15:00,PersonalCrime
4013400,10/1/2017,1:00:00,PersonalCrime
2025200,10/1/2017,13:40:00,PersonalCrime
2018500,10/1/2017,20:00:00,PersonalCrime
3092400,10/1/2017,0:01:00,PersonalCrime
3120000,10/1/2017,21:47:00,PersonalCrime
3058000,10/1/2017,23:00:00,PersonalCrime
1024500,10/1/2017,20:35:00,PersonalCrime
2004600,10/1/2017,3:40:00,PersonalCrime
3112000,10/1/2017,21:00:00,PersonalCrime
2014100,10/1/2017,2:30:00,PersonalCrime
2021200,10/1/2017,11:52:00,PersonalCrime
3098200,10/1/2017,6:45:00,PersonalCrime
2041400,10/1/2017,5:30:00,PersonalCrime
2032800,10/1/2017,23:45:00,PersonalCrime
4065400,10/1/2017,18:00:00,PersonalCrime
4046500,10/1/2017,1:00:00,PersonalCrime
3048900,10/1/2017,14:30:00,PersonalCrime
2029600,10/1/2017,20:00:00,PersonalCrime
3000200,10/1/2017,1:30:00,PersonalCrime
1024200,10/1/2017,19:45:00,PersonalCrime
3026900,10/1/2017,18:30:00,PersonalCrime
2018900,10/1/2017,22:55:00,PersonalCrime
3111800,10/1/2017,19:30:00,PersonalCrime
2051600,10/1/2017,17:00:00,PersonalCrime
3114400,10/1/2017,14:00:00,PersonalCrime
2042902,10/1/2017,22:25:00,PersonalCrime
3082400,10/1/2017,13:00:00,PersonalCrime
2007300,10/1/2017,4:18:00,PersonalCrime
4097203,10/1/2017,4:00:00,PersonalCrime
3052700,10/1/2017,0:00:00,PersonalCrime
2034800,10/1/2017,0:30:00,PersonalCrime
1003800,10/1/2017,2:15:00,PersonalCrime
3041300,10/1/2017,17:50:00,PersonalCrime
3121400,10/1/2017,10:30:00,PersonalCrime
4036300,10/1/2017,4:21:00,PersonalCrime
4037500,10/1/2017,15:20:00,PersonalCrime
3029300,10/1/2017,0:25:00,PersonalCrime
3009200,10/1/2017,13:35:00,PersonalCrime
4018401,10/1/2017,6:00:00,PersonalCrime
2002702,10/1/2017,14:00:00,PersonalCrime
4001000,10/1/2017,17:00:00,PersonalCrime
3007600,10/1/2017,9:50:00,PersonalCrime
2016500,10/1/2017,12:00:00,PersonalCrime
2032800,10/1/2017,23:45:00,PersonalCrime
3091000,10/1/2017,2:53:00,PersonalCrime
1010300,10/1/2017,2:40:00,PersonalCrime
4020200,10/1/2017,21:22:00,PersonalCrime
4004300,10/1/2017,23:45:00,PersonalCrime
3056300,10/1/2017,14:32:00,PersonalCrime
3115800,10/1/2017,20:30:00,PersonalCrime
1004100,10/1/2017,20:00:00,PersonalCrime
3007700,10/1/2017,15:00:00,PersonalCrime
1024500,10/1/2017,18:10:00,PersonalCrime
2036000,10/1/2017,13:55:00,PersonalCrime
2007100,10/1/2017,18:00:00,PersonalCrime
2006200,10/1/2017,5:45:00,PersonalCrime
4036300,10/1/2017,4:21:00,PersonalCrime
2016500,10/1/2017,16:00:00,PersonalCrime
2020900,10/1/2017,16:55:00,PersonalCrime
4036300,10/1/2017,4:21:00,PersonalCrime
1020102,10/1/2017,17:55:00,PersonalCrime
4005300,10/1/2017,10:00:00,PersonalCrime
3001500,10/1/2017,3:00:00,PersonalCrime
4028300,10/1/2017,21:30:00,PersonalCrime
1023801,10/1/2017,3:41:00,PersonalCrime
5002700,10/1/2017,18:25:00,PersonalCrime
3092400,10/1/2017,0:01:00,PersonalCrime
3034700,10/1/2017,0:55:00,PersonalCrime
4015801,10/1/2017,19:00:00,PersonalCrime
4079200,10/1/2017,1:45:00,PersonalCrime
2005002,10/1/2017,20:50:00,PersonalCrime
1018400,10/1/2017,22:25:00,PersonalCrime
3051001,10/1/2017,22:00:00,PersonalCrime
3027700,10/1/2017,21:00:00,PersonalCrime
4092900,10/1/2017,2:00:00,PersonalCrime
4036300,10/1/2017,4:21:00,PersonalCrime
3116400,10/1/2017,16:00:00,PersonalCrime
3040000,10/1/2017,4:08:00,PersonalCrime
2014100,10/1/2017,23:58:00,PersonalCrime
2003100,10/1/2017,16:30:00,PersonalCrime
4093900,10/1/2017,14:00:00,PersonalCrime
3098200,10/1/2017,5:00:00,PersonalCrime
2036800,10/1/2017,22:30:00,PersonalCrime
3057200,10/1/2017,22:30:00,PersonalCrime
4039400,10/1/2017,10:23:00,PersonalCrime
3027100,10/1/2017,20:15:00,PersonalCrime
2011900,10/1/2017,2:30:00,PersonalCrime
1022800,10/1/2017,5:45:00,PersonalCrime
4033100,10/1/2017,13:30:00,PersonalCrime
4006501,10/1/2017,4:00:00,PersonalCrime
2042500,10/1/2017,0:01:00,PersonalCrime
3079200,10/1/2017,22:02:00,PersonalCrime
4100802,10/1/2017,14:20:00,PersonalCrime
2000100,10/2/2017,3:24:00,PersonalCrime
1003400,10/2/2017,20:00:00,PersonalCrime
3024900,10/2/2017,16:45:00,PersonalCrime
4062500,10/2/2017,18:00:00,PersonalCrime
4028700,10/2/2017,22:30:00,PersonalCrime
3113400,10/2/2017,17:30:00,PersonalCrime
3012600,10/2/2017,16:20:00,PersonalCrime
2022901,10/2/2017,18:30:00,PersonalCrime
2036700,10/2/2017,21:05:00,PersonalCrime
4118100,10/2/2017,12:35:00,PersonalCrime
5032300,10/2/2017,17:30:00,PersonalCrime
3020600,10/2/2017,15:50:00,PersonalCrime
4006900,10/2/2017,23:53:00,PersonalCrime
3023600,10/2/2017,16:44:00,PersonalCrime
2013100,10/2/2017,22:20:00,PersonalCrime
3035602,10/2/2017,18:00:00,PersonalCrime
3113400,10/2/2017,22:29:00,PersonalCrime
2009300,10/2/2017,19:20:00,PersonalCrime
3113400,10/2/2017,10:04:00,PersonalCrime
1012100,10/2/2017,16:15:00,PersonalCrime
5019800,10/2/2017,16:02:00,PersonalCrime
1012100,10/2/2017,14:45:00,PersonalCrime
5013204,10/2/2017,18:45:00,PersonalCrime
3028200,10/2/2017,10:00:00,PersonalCrime
1011900,10/2/2017,15:50:00,PersonalCrime
5030302,10/2/2017,21:45:00,PersonalCrime
4003300,10/2/2017,17:00:00,PersonalCrime
3041200,10/2/2017,13:45:00,PersonalCrime
2029600,10/2/2017,16:19:00,PersonalCrime
4081400,10/2/2017,20:00:00,PersonalCrime
2045101,10/2/2017,19:15:00,PersonalCrime
1019701,10/2/2017,23:00:00,PersonalCrime
3031400,10/2/2017,20:00:00,PersonalCrime
3119200,10/2/2017,21:38:00,PersonalCrime
1008700,10/2/2017,2:25:00,PersonalCrime
2009300,10/2/2017,15:15:00,PersonalCrime
3121400,10/2/2017,16:00:00,PersonalCrime
3057200,10/2/2017,10:30:00,PersonalCrime
1002900,10/2/2017,10:13:00,PersonalCrime
3028200,10/2/2017,18:30:00,PersonalCrime
3034900,10/2/2017,23:45:00,PersonalCrime
1025100,10/2/2017,12:00:00,PersonalCrime
4093800,10/2/2017,11:00:00,PersonalCrime
3028300,10/2/2017,19:40:00,PersonalCrime
3119600,10/2/2017,9:20:00,PersonalCrime
3037300,10/2/2017,22:54:00,PersonalCrime
2005400,10/2/2017,16:00:00,PersonalCrime
5013203,10/2/2017,19:00:00,PersonalCrime
2005600,10/2/2017,22:00:00,PersonalCrime
2032400,10/2/2017,15:00:00,PersonalCrime
3001500,10/2/2017,15:42:00,PersonalCrime
3117201,10/2/2017,1:40:00,PersonalCrime
2032400,10/2/2017,22:25:00,PersonalCrime
3097400,10/2/2017,8:30:00,PersonalCrime
4101001,10/2/2017,16:00:00,PersonalCrime
3113400,10/2/2017,22:29:00,PersonalCrime
3113400,10/2/2017,11:15:00,PersonalCrime
4001900,10/2/2017,9:30:00,PersonalCrime
2004400,10/2/2017,13:35:00,PersonalCrime
5002100,10/2/2017,16:58:00,PersonalCrime
3038300,10/2/2017,21:48:00,PersonalCrime
2015700,10/2/2017,20:02:00,PersonalCrime
3002300,10/2/2017,9:36:00,PersonalCrime
4044601,10/2/2017,15:50:00,PersonalCrime
1001800,10/2/2017,2:15:00,PersonalCrime
3079000,10/2/2017,23:00:00,PersonalCrime
2015700,10/2/2017,20:00:00,PersonalCrime
3035100,10/2/2017,8:45:00,PersonalCrime
5001100,10/2/2017,21:45:00,PersonalCrime
1010000,10/2/2017,0:30:00,PersonalCrime
2015700,10/2/2017,20:00:00,PersonalCrime
3055800,10/2/2017,17:00:00,PersonalCrime
2009300,10/2/2017,15:15:00,PersonalCrime
3033900,10/2/2017,14:20:00,PersonalCrime
4028700,10/2/2017,22:25:00,PersonalCrime
3115600,10/2/2017,8:50:00,PersonalCrime
2020900,10/2/2017,16:00:00,PersonalCrime
3028100,10/2/2017,22:05:00,PersonalCrime
5014700,10/2/2017,13:45:00,PersonalCrime
2006500,10/2/2017,14:50:00,PersonalCrime
3004900,10/2/2017,12:00:00,PersonalCrime
3050500,10/2/2017,15:00:00,PersonalCrime
3113000,10/2/2017,19:30:00,PersonalCrime
4027200,10/2/2017,6:00:00,PersonalCrime
4086500,10/2/2017,6:00:00,PersonalCrime
2013800,10/2/2017,16:25:00,PersonalCrime
5027702,10/2/2017,21:00:00,PersonalCrime
4043900,10/2/2017,23:10:00,PersonalCrime
1003002,10/3/2017,20:10:00,PersonalCrime
2007100,10/3/2017,14:50:00,PersonalCrime
3001100,10/3/2017,12:30:00,PersonalCrime
1019800,10/3/2017,12:00:00,PersonalCrime
2008700,10/3/2017,19:45:00,PersonalCrime
3095400,10/3/2017,6:40:00,PersonalCrime
4005800,10/3/2017,22:00:00,PersonalCrime
3030900,10/3/2017,15:00:00,PersonalCrime
3033900,10/3/2017,13:30:00,PersonalCrime
1023200,10/3/2017,18:30:00,PersonalCrime
3112200,10/3/2017,21:30:00,PersonalCrime
1009700,10/3/2017,19:00:00,PersonalCrime
2024300,10/3/2017,23:50:00,PersonalCrime
2015100,10/3/2017,14:10:00,PersonalCrime
2017701,10/3/2017,9:10:00,PersonalCrime
2040400,10/3/2017,13:15:00,PersonalCrime
3013300,10/3/2017,20:00:00,PersonalCrime
2006700,10/3/2017,22:25:00,PersonalCrime
2021900,10/3/2017,2:30:00,PersonalCrime
1018200,10/3/2017,21:55:00,PersonalCrime
3001800,10/3/2017,12:15:00,PersonalCrime
2021700,10/3/2017,17:25:00,PersonalCrime
1024302,10/3/2017,17:46:00,PersonalCrime
3081800,10/3/2017,20:00:00,PersonalCrime
2005300,10/3/2017,0:00:00,PersonalCrime
1024500,10/3/2017,19:50:00,PersonalCrime
3092400,10/3/2017,15:30:00,PersonalCrime
3092200,10/3/2017,17:43:00,PersonalCrime
1005400,10/3/2017,22:15:00,PersonalCrime
1016400,10/3/2017,21:33:00,PersonalCrime
1025300,10/3/2017,23:00:00,PersonalCrime
2027300,10/3/2017,21:00:00,PersonalCrime
3059800,10/3/2017,10:42:00,PersonalCrime
3116400,10/3/2017,17:00:00,PersonalCrime
3028100,10/3/2017,15:30:00,PersonalCrime
3004100,10/3/2017,23:23:00,PersonalCrime
2009000,10/3/2017,4:00:00,PersonalCrime
3037000,10/3/2017,22:00:00,PersonalCrime
4037600,10/3/2017,6:05:00,PersonalCrime
3112800,10/3/2017,10:45:00,PersonalCrime
3012200,10/3/2017,22:15:00,PersonalCrime
3109800,10/3/2017,10:25:00,PersonalCrime
2027300,10/3/2017,19:00:00,PersonalCrime
3091200,10/3/2017,18:00:00,PersonalCrime
2000100,10/3/2017,2:46:00,PersonalCrime
4015900,10/3/2017,13:30:00,PersonalCrime
3033900,10/3/2017,13:30:00,PersonalCrime
3118202,10/3/2017,1:51:00,PersonalCrime
4010600,10/3/2017,0:30:00,PersonalCrime
4032000,10/3/2017,21:00:00,PersonalCrime
3049100,10/3/2017,17:45:00,PersonalCrime
2005100,10/3/2017,9:00:00,PersonalCrime
2023702,10/3/2017,17:58:00,PersonalCrime
1016400,10/3/2017,14:50:00,PersonalCrime
2036901,10/3/2017,16:30:00,PersonalCrime
4157903,10/3/2017,22:34:00,PersonalCrime
5017700,10/3/2017,7:20:00,PersonalCrime
3042800,10/3/2017,19:35:00,PersonalCrime
5027301,10/3/2017,8:00:00,PersonalCrime
3030700,10/3/2017,5:00:00,PersonalCrime
2015100,10/3/2017,20:45:00,PersonalCrime
3038900,10/3/2017,17:30:00,PersonalCrime
1004400,10/3/2017,0:01:00,PersonalCrime
3114400,10/3/2017,11:45:00,PersonalCrime
3017900,10/3/2017,18:40:00,PersonalCrime
4103201,10/3/2017,8:25:00,PersonalCrime
3030200,10/3/2017,13:50:00,PersonalCrime
3092000,10/3/2017,19:00:00,PersonalCrime
3010000,10/3/2017,22:30:00,PersonalCrime
1019600,10/3/2017,18:20:00,PersonalCrime
3088200,10/3/2017,21:10:00,PersonalCrime
3080000,10/3/2017,23:00:00,PersonalCrime
3017900,10/3/2017,18:31:00,PersonalCrime
1018800,10/3/2017,17:00:00,PersonalCrime
1018200,10/3/2017,7:25:00,PersonalCrime
1003100,10/3/2017,8:00:00,PersonalCrime
2001600,10/3/2017,10:45:00,PersonalCrime
1021000,10/3/2017,23:20:00,PersonalCrime
3047700,10/3/2017,12:10:00,PersonalCrime
1019500,10/3/2017,21:30:00,PersonalCrime
1013300,10/3/2017,23:45:00,PersonalCrime
3036900,10/3/2017,6:20:00,PersonalCrime
3021900,10/3/2017,2:00:00,PersonalCrime
3092400,10/3/2017,1:30:00,PersonalCrime
3094402,10/3/2017,19:45:00,PersonalCrime
3078400,10/3/2017,12:20:00,PersonalCrime
4103201,10/3/2017,8:25:00,PersonalCrime
1027100,10/3/2017,16:35:00,PersonalCrime
4002500,10/3/2017,19:55:00,PersonalCrime
3029700,10/3/2017,6:50:00,PersonalCrime
4028100,10/3/2017,19:40:00,PersonalCrime
3032100,10/3/2017,0:15:00,PersonalCrime
4036700,10/3/2017,14:15:00,PersonalCrime
2014701,10/3/2017,5:25:00,PersonalCrime
2005400,10/3/2017,16:20:00,PersonalCrime
2019400,10/3/2017,15:50:00,PersonalCrime
3123700,10/3/2017,14:00:00,PersonalCrime
2018500,10/3/2017,13:25:00,PersonalCrime
3078200,10/3/2017,23:00:00,PersonalCrime
4100802,10/3/2017,11:07:00,PersonalCrime
1029100,10/3/2017,1:40:00,PersonalCrime
3057600,10/3/2017,17:57:00,PersonalCrime
3028100,10/3/2017,23:25:00,PersonalCrime
2018500,10/3/2017,18:45:00,PersonalCrime
4021600,10/3/2017,11:32:00,PersonalCrime
1021200,10/3/2017,19:00:00,PersonalCrime
3121400,10/3/2017,10:30:00,PersonalCrime
2017901,10/3/2017,20:30:00,PersonalCrime
3002300,10/3/2017,14:30:00,PersonalCrime
3031500,10/3/2017,9:15:00,PersonalCrime
3032100,10/3/2017,0:15:00,PersonalCrime
5006700,10/3/2017,4:35:00,PersonalCrime
2042400,10/3/2017,10:50:00,PersonalCrime
2004300,10/3/2017,12:23:00,PersonalCrime
2038200,10/3/2017,17:00:00,PersonalCrime
4097203,10/3/2017,21:05:00,PersonalCrime
3025902,10/3/2017,18:30:00,PersonalCrime
3116800,10/3/2017,7:20:00,PersonalCrime
1029700,10/4/2017,18:22:00,PersonalCrime
3029900,10/4/2017,22:00:00,PersonalCrime
2008700,10/4/2017,20:10:00,PersonalCrime
3050804,10/4/2017,17:50:00,PersonalCrime
3118400,10/4/2017,22:10:00,PersonalCrime
1007400,10/4/2017,21:30:00,PersonalCrime
2043400,10/4/2017,12:45:00,PersonalCrime
2042100,10/4/2017,8:15:00,PersonalCrime
2008700,10/4/2017,18:40:00,PersonalCrime
3082600,10/4/2017,1:25:00,PersonalCrime
1020901,10/4/2017,22:35:00,PersonalCrime
5021300,10/4/2017,14:54:00,PersonalCrime
4095400,10/4/2017,20:10:00,PersonalCrime
4039400,10/4/2017,12:14:00,PersonalCrime
4035300,10/4/2017,7:29:00,PersonalCrime
2043400,10/4/2017,11:50:00,PersonalCrime
4065400,10/4/2017,1:15:00,PersonalCrime
2040304,10/4/2017,9:00:00,PersonalCrime
2042500,10/4/2017,15:50:00,PersonalCrime
2037800,10/4/2017,5:00:00,PersonalCrime
3026400,10/4/2017,20:35:00,PersonalCrime
2036300,10/4/2017,11:00:00,PersonalCrime
4005800,10/4/2017,13:00:00,PersonalCrime
2007700,10/4/2017,8:30:00,PersonalCrime
2041800,10/4/2017,16:00:00,PersonalCrime
2022404,10/4/2017,6:00:00,PersonalCrime
2023302,10/4/2017,19:59:00,PersonalCrime
3116400,10/4/2017,3:30:00,PersonalCrime
3035700,10/4/2017,6:00:00,PersonalCrime
2017702,10/4/2017,14:55:00,PersonalCrime
2009200,10/4/2017,22:00:00,PersonalCrime
3112800,10/4/2017,19:05:00,PersonalCrime
3117601,10/4/2017,22:00:00,PersonalCrime
3026300,10/4/2017,9:00:00,PersonalCrime
4036500,10/4/2017,20:00:00,PersonalCrime
3031900,10/4/2017,21:50:00,PersonalCrime
3080000,10/4/2017,19:00:00,PersonalCrime
3067200,10/4/2017,18:58:00,PersonalCrime
3030700,10/4/2017,20:30:00,PersonalCrime
4061400,10/4/2017,20:30:00,PersonalCrime
3089200,10/4/2017,7:30:00,PersonalCrime
4001000,10/4/2017,9:30:00,PersonalCrime
4028300,10/4/2017,10:39:00,PersonalCrime
4018402,10/4/2017,10:10:00,PersonalCrime
3099400,10/4/2017,13:28:00,PersonalCrime
4097203,10/4/2017,7:30:00,PersonalCrime
3051900,10/4/2017,14:10:00,PersonalCrime
2043100,10/4/2017,21:25:00,PersonalCrime
2006700,10/4/2017,16:40:00,PersonalCrime
4043900,10/4/2017,10:58:00,PersonalCrime
2026500,10/4/2017,9:00:00,PersonalCrime
2040304,10/4/2017,5:10:00,PersonalCrime
1013000,10/4/2017,8:00:00,PersonalCrime
1018200,10/4/2017,4:30:00,PersonalCrime
4033401,10/4/2017,22:00:00,PersonalCrime
3081800,10/4/2017,15:00:00,PersonalCrime
2012901,10/4/2017,11:00:00,PersonalCrime
5017700,10/4/2017,1:45:00,PersonalCrime
3089800,10/4/2017,8:00:00,PersonalCrime
3098200,10/4/2017,22:20:00,PersonalCrime
3041500,10/4/2017,22:35:00,PersonalCrime
3107800,10/4/2017,6:30:00,PersonalCrime
3089000,10/4/2017,23:15:00,PersonalCrime
1012700,10/4/2017,20:15:00,PersonalCrime
2000100,10/4/2017,18:25:00,PersonalCrime
1016400,10/4/2017,21:39:00,PersonalCrime
3032600,10/4/2017,22:00:00,PersonalCrime
3010400,10/4/2017,22:53:00,PersonalCrime
1008400,10/4/2017,15:58:00,PersonalCrime
1004800,10/4/2017,19:00:00,PersonalCrime
3033300,10/4/2017,14:50:00,PersonalCrime
2021700,10/4/2017,21:25:00,PersonalCrime
4025400,10/4/2017,22:20:00,PersonalCrime
3025901,10/4/2017,20:50:00,PersonalCrime
4028200,10/4/2017,16:00:00,PersonalCrime
2012701,10/4/2017,6:00:00,PersonalCrime
2005100,10/4/2017,7:00:00,PersonalCrime
2020900,10/4/2017,17:55:00,PersonalCrime
3035000,10/4/2017,11:00:00,PersonalCrime
3007000,10/4/2017,2:40:00,PersonalCrime
3081400,10/4/2017,7:30:00,PersonalCrime
3035100,10/4/2017,22:50:00,PersonalCrime
3121400,10/4/2017,17:10:00,PersonalCrime
5004000,10/4/2017,18:45:00,PersonalCrime
4015600,10/4/2017,23:00:00,PersonalCrime
3091600,10/4/2017,1:10:00,PersonalCrime
3031701,10/4/2017,22:35:00,PersonalCrime
3031500,10/4/2017,19:00:00,PersonalCrime
2018500,10/4/2017,18:40:00,PersonalCrime
1001600,10/4/2017,20:40:00,PersonalCrime
4028900,10/4/2017,21:30:00,PersonalCrime
4116100,10/4/2017,20:00:00,PersonalCrime
2012901,10/4/2017,23:40:00,PersonalCrime
4035100,10/4/2017,15:40:00,PersonalCrime
5023900,10/4/2017,10:35:00,PersonalCrime
3027100,10/4/2017,23:20:00,PersonalCrime
3040100,10/4/2017,23:18:00,PersonalCrime
1023501,10/4/2017,1:06:00,PersonalCrime
1011100,10/4/2017,0:05:00,PersonalCrime
1026900,10/4/2017,16:00:00,PersonalCrime
4096400,10/4/2017,13:25:00,PersonalCrime
1025100,10/4/2017,7:50:00,PersonalCrime
1029100,10/4/2017,4:40:00,PersonalCrime
1030700,10/4/2017,17:33:00,PersonalCrime
3025902,10/4/2017,18:40:00,PersonalCrime
4035100,10/4/2017,18:50:00,PersonalCrime
2000100,10/4/2017,14:50:00,PersonalCrime
1011100,10/4/2017,20:40:00,PersonalCrime
2012901,10/4/2017,0:30:00,PersonalCrime
2014900,10/4/2017,23:10:00,PersonalCrime
4046000,10/5/2017,12:00:00,PersonalCrime
4095400,10/5/2017,8:40:00,PersonalCrime
3099600,10/5/2017,19:40:00,PersonalCrime
3113400,10/5/2017,7:25:00,PersonalCrime
3035700,10/5/2017,5:45:00,PersonalCrime
2040400,10/5/2017,16:00:00,PersonalCrime
2039300,10/5/2017,16:17:00,PersonalCrime
2022101,10/5/2017,2:50:00,PersonalCrime
2014300,10/5/2017,16:10:00,PersonalCrime
3115000,10/5/2017,13:30:00,PersonalCrime
3020500,10/5/2017,11:40:00,PersonalCrime
4079702,10/5/2017,22:18:00,PersonalCrime
2005002,10/5/2017,1:00:00,PersonalCrime
3094401,10/5/2017,18:15:00,PersonalCrime
3082200,10/5/2017,14:40:00,PersonalCrime
3082600,10/5/2017,23:00:00,PersonalCrime
4005700,10/5/2017,9:30:00,PersonalCrime
2008900,10/5/2017,11:50:00,PersonalCrime
4097203,10/5/2017,20:05:00,PersonalCrime
2026300,10/5/2017,18:53:00,PersonalCrime
3055700,10/5/2017,23:14:00,PersonalCrime
2023502,10/5/2017,8:21:00,PersonalCrime
3082400,10/5/2017,23:00:00,PersonalCrime
1012900,10/5/2017,0:49:00,PersonalCrime
3120800,10/5/2017,13:07:00,PersonalCrime
5004000,10/5/2017,13:05:00,PersonalCrime
2033600,10/5/2017,18:50:00,PersonalCrime
3107800,10/5/2017,11:50:00,PersonalCrime
3035700,10/5/2017,6:45:00,PersonalCrime
2044200,10/5/2017,3:25:00,PersonalCrime
1016900,10/5/2017,7:09:00,PersonalCrime
2039300,10/5/2017,4:05:00,PersonalCrime
4096400,10/5/2017,22:18:00,PersonalCrime
2005100,10/5/2017,22:18:00,PersonalCrime
3012200,10/5/2017,0:15:00,PersonalCrime
2019700,10/5/2017,15:30:00,PersonalCrime
1026900,10/5/2017,15:10:00,PersonalCrime
3042300,10/5/2017,22:20:00,PersonalCrime
3030500,10/5/2017,11:05:00,PersonalCrime
5000700,10/5/2017,16:15:00,PersonalCrime
1027900,10/5/2017,2:00:00,PersonalCrime
3024200,10/5/2017,22:50:00,PersonalCrime
4055700,10/5/2017,9:30:00,PersonalCrime
4027800,10/5/2017,22:55:00,PersonalCrime
5015100,10/5/2017,0:20:00,PersonalCrime
3014200,10/5/2017,2:49:00,PersonalCrime
3152200,10/5/2017,2:15:00,PersonalCrime
4079702,10/5/2017,16:00:00,PersonalCrime
2036800,10/5/2017,17:20:00,PersonalCrime
4095400,10/5/2017,19:32:00,PersonalCrime
2017701,10/5/2017,2:37:00,PersonalCrime
3034200,10/5/2017,16:00:00,PersonalCrime
3057200,10/5/2017,7:20:00,PersonalCrime
2037900,10/5/2017,17:00:00,PersonalCrime
2040303,10/5/2017,18:15:00,PersonalCrime
4052200,10/5/2017,13:37:00,PersonalCrime
1021900,10/5/2017,20:00:00,PersonalCrime
2005400,10/5/2017,17:00:00,PersonalCrime
4010000,10/5/2017,0:02:00,PersonalCrime
2021502,10/5/2017,12:40:00,PersonalCrime
4030903,10/5/2017,4:40:00,PersonalCrime
2009200,10/5/2017,23:45:00,PersonalCrime
1022301,10/5/2017,15:20:00,PersonalCrime
3029000,10/5/2017,10:55:00,PersonalCrime
1006400,10/5/2017,8:40:00,PersonalCrime
3034200,10/5/2017,16:00:00,PersonalCrime
3036700,10/5/2017,21:39:00,PersonalCrime
1030900,10/5/2017,0:27:00,PersonalCrime
3024200,10/5/2017,17:10:00,PersonalCrime
5013302,10/5/2017,20:00:00,PersonalCrime
3057200,10/5/2017,7:30:00,PersonalCrime
2033000,10/5/2017,9:35:00,PersonalCrime
2021502,10/5/2017,10:50:00,PersonalCrime
3025600,10/5/2017,0:12:00,PersonalCrime
3079602,10/5/2017,1:05:00,PersonalCrime
5007700,10/5/2017,16:00:00,PersonalCrime
1026900,10/5/2017,20:20:00,PersonalCrime
3030700,10/5/2017,0:40:00,PersonalCrime
3032900,10/5/2017,17:10:00,PersonalCrime
1027100,10/5/2017,6:20:00,PersonalCrime
1021900,10/5/2017,23:09:00,PersonalCrime
2037300,10/5/2017,20:17:00,PersonalCrime
3107000,10/5/2017,23:50:00,PersonalCrime
3004600,10/5/2017,14:45:00,PersonalCrime
3048000,10/5/2017,17:00:00,PersonalCrime
3036900,10/5/2017,17:55:00,PersonalCrime
3055700,10/5/2017,23:05:00,PersonalCrime
4084500,10/5/2017,23:00:00,PersonalCrime
1009100,10/5/2017,12:30:00,PersonalCrime
3107000,10/5/2017,23:50:00,PersonalCrime
2015700,10/5/2017,8:50:00,PersonalCrime
2003900,10/5/2017,8:35:00,PersonalCrime
2002000,10/5/2017,22:30:00,PersonalCrime
4100802,10/5/2017,11:40:00,PersonalCrime
1021000,10/5/2017,20:00:00,PersonalCrime
3120200,10/5/2017,2:40:00,PersonalCrime
3096200,10/5/2017,21:40:00,PersonalCrime
2033600,10/5/2017,6:00:00,PersonalCrime
1022800,10/5/2017,15:00:00,PersonalCrime
2033201,10/5/2017,15:09:00,PersonalCrime
4063200,10/5/2017,19:20:00,PersonalCrime
3120800,10/5/2017,2:00:00,PersonalCrime
3037900,10/5/2017,12:16:00,PersonalCrime
1006200,10/5/2017,4:20:00,PersonalCrime
1011300,10/5/2017,17:15:00,PersonalCrime
2040303,10/5/2017,13:00:00,PersonalCrime
2019700,10/5/2017,6:36:00,PersonalCrime
2002000,10/5/2017,19:15:00,PersonalCrime
4006202,10/5/2017,18:00:00,PersonalCrime
3115800,10/5/2017,20:00:00,PersonalCrime
4100802,10/5/2017,22:00:00,PersonalCrime
2000100,10/5/2017,14:50:00,PersonalCrime
2021502,10/5/2017,17:37:00,PersonalCrime
4103201,10/5/2017,9:29:00,PersonalCrime
3122000,10/5/2017,19:30:00,PersonalCrime
3019100,10/5/2017,20:25:00,PersonalCrime
1022600,10/5/2017,21:30:00,PersonalCrime
3082800,10/5/2017,12:00:00,PersonalCrime
3121400,10/5/2017,0:35:00,PersonalCrime
2014100,10/5/2017,20:00:00,PersonalCrime
1012100,10/5/2017,0:35:00,PersonalCrime
2039300,10/5/2017,16:17:00,PersonalCrime
4028400,10/5/2017,5:09:00,PersonalCrime
2015700,10/5/2017,8:50:00,PersonalCrime
3018800,10/5/2017,15:10:00,PersonalCrime
2042500,10/5/2017,17:00:00,PersonalCrime
4000700,10/5/2017,3:00:00,PersonalCrime
5000900,10/5/2017,6:00:00,PersonalCrime
3048000,10/6/2017,19:00:00,PersonalCrime
1018200,10/6/2017,23:00:00,PersonalCrime
3082400,10/6/2017,13:58:00,PersonalCrime
3025800,10/6/2017,19:00:00,PersonalCrime
3066600,10/6/2017,2:45:00,PersonalCrime
3082400,10/6/2017,16:35:00,PersonalCrime
3092000,10/6/2017,18:00:00,PersonalCrime
3003300,10/6/2017,15:20:00,PersonalCrime
4036300,10/6/2017,22:15:00,PersonalCrime
3036300,10/6/2017,12:15:00,PersonalCrime
1011500,10/6/2017,12:18:00,PersonalCrime
5006400,10/6/2017,19:10:00,PersonalCrime
3028200,10/6/2017,16:10:00,PersonalCrime
3035000,10/6/2017,14:00:00,PersonalCrime
1012000,10/6/2017,11:30:00,PersonalCrime
5031901,10/6/2017,1:50:00,PersonalCrime
4006202,10/6/2017,13:00:00,PersonalCrime
2041300,10/6/2017,18:40:00,PersonalCrime
3035300,10/6/2017,20:30:00,PersonalCrime
2024502,10/6/2017,17:30:00,PersonalCrime
