Census_Tracts,Time_Period,total
4020500,morning,0
4020600,evening,4
4020600,latenight,1
4020600,midday,5
4020600,morning,2
4020800,evening,4
4020800,latenight,8
4020800,midday,3
4020800,morning,2
4021200,evening,9
4021200,latenight,7
4021200,midday,6
4021200,morning,4
4021400,evening,6
4021400,latenight,7
4021400,midday,5
4021400,morning,2
4021600,evening,6
4021600,latenight,3
4021600,midday,19
4021600,morning,6
4021900,evening,1
4021900,latenight,2
4021900,midday,1
4021900,morning,0
4022001,evening,2
4022001,latenight,2
4022001,midday,1
4022001,morning,1
4022002,evening,6
4022002,latenight,3
4022002,midday,5
4022002,morning,2
4022900,evening,0
4022900,latenight,1
4022900,midday,1
4022900,morning,1
4023200,evening,3
4023200,latenight,3
4023200,midday,3
4023200,morning,0
4023500,evening,4
4023500,latenight,3
4023500,midday,6
4023500,morning,1
4023600,evening,5
4023600,latenight,1
4023600,midday,1
4023600,morning,1
4023800,evening,4
4023800,latenight,6
4023800,midday,3
4023800,morning,1
4024000,evening,12
4024000,latenight,11
4024000,midday,19
4024000,morning,7
4024300,evening,2
4024300,latenight,2
4024300,midday,1
4024300,morning,2
4024500,evening,5
4024500,latenight,0
4024500,midday,2
4024500,morning,0
4024600,evening,1
4024600,latenight,1
4024600,midday,1
4024600,morning,3
4024700,evening,0
4024700,latenight,2
4024700,midday,2
4024700,morning,2
4024900,evening,1
4024900,latenight,4
4024900,midday,1
4024900,morning,1
4025100,evening,2
4025100,latenight,2
4025100,midday,1
4025100,morning,0
4025301,evening,5
4025301,latenight,2
4025301,midday,0
4025301,morning,0
4025302,evening,1
4025302,latenight,5
4025302,midday,2
4025302,morning,1
4025400,evening,36
4025400,latenight,32
4025400,midday,26
4025400,morning,23
4025500,evening,2
4025500,latenight,1
4025500,midday,0
4025500,morning,0
4025700,evening,1
4025700,latenight,4
4025700,midday,1
4025700,morning,1
4025800,evening,5
4025800,latenight,2
4025800,midday,1
4025800,morning,3
4025900,evening,4
4025900,latenight,4
4025900,midday,1
4025900,morning,3
4026000,evening,9
4026000,latenight,12
4026000,midday,7
4026000,morning,4
4026100,evening,3
4026100,latenight,5
4026100,midday,3
4026100,morning,0
4026200,evening,2
4026200,latenight,1
4026200,midday,5
4026200,morning,2
4026300,evening,5
4026300,latenight,6
4026300,midday,2
4026300,morning,5
4026400,evening,6
4026400,latenight,3
4026400,midday,6
4026400,morning,1
4026500,evening,1
4026500,latenight,1
4026500,midday,2
4026500,morning,2
4026600,evening,3
4026600,latenight,6
4026600,midday,2
4026600,morning,2
4026700,evening,7
4026700,latenight,8
4026700,midday,5
4026700,morning,6
4026901,evening,3
4026901,latenight,1
4026901,midday,0
4026901,morning,2
4026902,evening,1
4026902,latenight,3
4026902,midday,1
4026902,morning,0
4027000,evening,9
4027000,latenight,4
4027000,midday,10
4027000,morning,3
4027100,evening,10
4027100,latenight,9
4027100,midday,5
4027100,morning,4
4027200,evening,4
4027200,latenight,2
4027200,midday,2
4027200,morning,4
4027300,evening,18
4027300,latenight,6
4027300,midday,8
4027300,morning,4
4027400,evening,3
4027400,latenight,5
4027400,midday,6
4027400,morning,4
4027500,evening,6
4027500,latenight,11
4027500,midday,4
4027500,morning,6
4027600,evening,5
4027600,latenight,6
4027600,midday,5
4027600,morning,0
4027700,evening,11
4027700,latenight,11
4027700,midday,5
4027700,morning,6
4027800,evening,11
4027800,latenight,21
4027800,midday,4
4027800,morning,2
4027900,evening,5
4027900,latenight,4
4027900,midday,11
4027900,morning,2
4028000,evening,3
4028000,latenight,1
4028000,midday,0
4028000,morning,1
4028100,evening,7
4028100,latenight,7
4028100,midday,4
4028100,morning,2
4028200,evening,4
4028200,latenight,4
4028200,midday,5
4028200,morning,2
4028300,evening,8
4028300,latenight,14
4028300,midday,5
4028300,morning,4
4028400,evening,35
4028400,latenight,17
4028400,midday,22
4028400,morning,16
4028500,evening,3
4028500,latenight,6
4028500,midday,3
4028500,morning,8
4028700,evening,0
4028700,latenight,7
4028700,midday,5
4028700,morning,6
4028800,evening,19
4028800,latenight,14
4028800,midday,11
4028800,morning,6
4028900,evening,9
4028900,latenight,9
4028900,midday,4
4028900,morning,1
4029100,evening,3
4029100,latenight,4
4029100,midday,0
4029100,morning,0
4029300,evening,0
4029300,latenight,1
4029300,midday,1
4029300,morning,2
4029400,evening,12
4029400,latenight,9
4029400,midday,12
4029400,morning,5
4029500,evening,1
4029500,latenight,1
4029500,midday,0
4029500,morning,2
4029700,evening,1
4029700,latenight,6
4029700,midday,1
4029700,morning,1
4030600,evening,10
4030600,latenight,13
4030600,midday,3
4030600,morning,5
4030902,evening,0
4030902,latenight,2
4030902,midday,4
4030902,morning,1
4030903,evening,5
4030903,latenight,6
4030903,midday,1
4030903,morning,4
4030904,evening,7
4030904,latenight,1
4030904,midday,2
4030904,morning,2
4031700,evening,5
4031700,latenight,2
4031700,midday,5
4031700,morning,0
4032000,evening,10
4032000,latenight,9
4032000,midday,8
4032000,morning,7
4032700,evening,3
4032700,latenight,1
4032700,midday,0
4032700,morning,3
4032800,evening,11
4032800,latenight,6
4032800,midday,2
4032800,morning,5
4032900,evening,2
4032900,latenight,4
4032900,midday,8
4032900,morning,7
4033000,evening,15
4033000,latenight,9
4033000,midday,16
4033000,morning,4
4033100,evening,2
4033100,latenight,0
4033100,midday,2
4033100,morning,1
4033401,evening,11
4033401,latenight,8
4033401,midday,5
4033401,morning,4
4033402,evening,38
4033402,latenight,27
4033402,midday,25
4033402,morning,16
4033700,evening,1
4033700,latenight,8
4033700,midday,2
4033700,morning,1
4033900,evening,4
4033900,latenight,2
4033900,midday,2
4033900,morning,1
4034700,evening,5
4034700,latenight,2
4034700,midday,4
4034700,morning,4
4035100,evening,32
4035100,latenight,28
4035100,midday,52
4035100,morning,34
4035200,evening,13
4035200,latenight,6
4035200,midday,6
4035200,morning,4
4035300,evening,9
4035300,latenight,4
4035300,midday,2
4035300,morning,2
4035700,evening,8
4035700,latenight,1
4035700,midday,11
4035700,morning,7
4035800,evening,9
4035800,latenight,7
4035800,midday,6
4035800,morning,6
4036100,evening,2
4036100,latenight,1
4036100,midday,2
4036100,morning,1
4036300,evening,4
4036300,latenight,5
4036300,midday,2
4036300,morning,8
4036500,evening,5
4036500,latenight,7
4036500,midday,2
4036500,morning,6
4036600,evening,9
4036600,latenight,10
4036600,midday,10
4036600,morning,5
4036700,evening,1
4036700,latenight,2
4036700,midday,2
4036700,morning,1
4036800,evening,4
4036800,latenight,1
4036800,midday,2
4036800,morning,0
4037100,evening,1
4037100,latenight,1
4037100,midday,0
4037100,morning,0
4037300,evening,2
4037300,latenight,2
4037300,midday,1
4037300,morning,1
4037500,evening,4
4037500,latenight,5
4037500,midday,6
4037500,morning,6
4037600,evening,9
4037600,latenight,12
4037600,midday,12
4037600,morning,4
4037700,evening,9
4037700,latenight,6
4037700,midday,4
4037700,morning,2
4037900,evening,15
4037900,latenight,9
4037900,midday,8
4037900,morning,6
4038100,evening,10
4038100,latenight,13
4038100,midday,1
4038100,morning,5
4038301,evening,3
4038301,latenight,0
4038301,midday,1
4038301,morning,1
4038302,evening,10
4038302,latenight,3
4038302,midday,7
4038302,morning,2
4038400,evening,6
4038400,latenight,3
4038400,midday,3
4038400,morning,1
4039400,evening,6
4039400,latenight,1
4039400,midday,6
4039400,morning,3
4039800,evening,5
4039800,latenight,2
4039800,midday,4
4039800,morning,1
4039900,evening,5
4039900,latenight,4
4039900,midday,2
4039900,morning,4
4040000,evening,2
4040000,latenight,3
4040000,midday,0
4040000,morning,1
4040100,evening,6
4040100,latenight,13
4040100,midday,2
4040100,morning,7
4040200,evening,2
4040200,latenight,2
4040200,midday,3
4040200,morning,3
4040300,evening,11
4040300,latenight,13
4040300,midday,2
4040300,morning,2
4040400,evening,9
4040400,latenight,6
4040400,midday,3
4040400,morning,1
4040500,evening,5
4040500,latenight,4
4040500,midday,2
4040500,morning,6
4040700,evening,6
4040700,latenight,12
4040700,midday,2
4040700,morning,10
4040900,evening,7
4040900,latenight,8
4040900,midday,2
4040900,morning,2
4041100,evening,4
4041100,latenight,2
4041100,midday,0
4041100,morning,0
4041300,evening,1
4041300,latenight,0
4041300,midday,0
4041300,morning,4
4041400,evening,8
4041400,latenight,9
4041400,midday,2
4041400,morning,8
4041500,evening,2
4041500,latenight,3
4041500,midday,1
4041500,morning,4
4042400,evening,2
4042400,latenight,1
4042400,midday,0
4042400,morning,0
4042600,evening,2
4042600,latenight,0
4042600,midday,0
4042600,morning,0
4042700,evening,4
4042700,latenight,3
4042700,midday,3
4042700,morning,1
4043200,evening,4
4043200,latenight,1
4043200,midday,1
4043200,morning,3
4043400,evening,4
4043400,latenight,6
4043400,midday,0
4043400,morning,2
4043701,evening,3
4043701,latenight,3
4043701,midday,1
4043701,morning,3
4043702,evening,0
4043702,latenight,0
4043702,midday,4
4043702,morning,2
4043900,evening,7
4043900,latenight,11
4043900,midday,2
4043900,morning,2
4044000,evening,5
4044000,latenight,10
4044000,midday,6
4044000,morning,3
4044301,evening,4
4044301,latenight,1
4044301,midday,4
4044301,morning,1
4044302,evening,5
4044302,latenight,5
4044302,midday,10
4044302,morning,4
4044400,evening,8
4044400,latenight,18
4044400,midday,7
4044400,morning,6
4044601,evening,26
4044601,latenight,3
4044601,midday,15
4044601,morning,5
4044602,evening,7
4044602,latenight,5
4044602,midday,17
4044602,morning,4
4044800,evening,4
4044800,latenight,1
4044800,midday,3
4044800,morning,0
4045000,evening,1
4045000,latenight,3
4045000,midday,1
4045000,morning,0
4045200,evening,4
4045200,latenight,2
4045200,midday,4
4045200,morning,0
4045400,evening,9
4045400,latenight,2
4045400,midday,3
4045400,morning,4
4045500,evening,5
4045500,latenight,4
4045500,midday,0
4045500,morning,0
4045600,evening,1
4045600,latenight,0
4045600,midday,0
4045600,morning,0
4045700,evening,2
4045700,latenight,0
4045700,midday,1
4045700,morning,1
4045800,evening,1
4045800,latenight,0
4045800,midday,0
4045800,morning,0
4045900,evening,2
4045900,latenight,2
4045900,midday,2
4045900,morning,0
4046000,evening,25
4046000,latenight,27
4046000,midday,24
4046000,morning,14
4046100,evening,1
4046100,latenight,0
4046100,midday,0
4046100,morning,0
4046200,evening,9
4046200,latenight,16
4046200,midday,10
4046200,morning,11
4046300,evening,4
4046300,latenight,8
4046300,midday,1
4046300,morning,8
4046400,evening,0
4046400,latenight,0
4046400,midday,0
4046400,morning,1
4046500,evening,12
4046500,latenight,25
4046500,midday,14
4046500,morning,14
4046600,evening,3
4046600,latenight,3
4046600,midday,3
4046600,morning,1
4046700,evening,5
4046700,latenight,4
4046700,midday,3
4046700,morning,5
4046800,evening,7
4046800,latenight,7
4046800,midday,3
4046800,morning,3
4046900,evening,7
4046900,latenight,3
4046900,midday,3
4046900,morning,7
4047000,evening,6
4047000,latenight,6
4047000,midday,2
4047000,morning,0
4047100,evening,0
4047100,latenight,2
4047100,midday,1
4047100,morning,0
4047200,evening,3
4047200,latenight,2
4047200,midday,2
4047200,morning,0
4047300,evening,3
4047300,latenight,0
4047300,midday,0
4047300,morning,0
4047500,evening,1
4047500,latenight,2
4047500,midday,3
4047500,morning,0
4047600,evening,1
4047600,latenight,0
4047600,midday,0
4047600,morning,0
4047800,evening,2
4047800,latenight,1
4047800,midday,0
4047800,morning,2
4047900,evening,3
4047900,latenight,0
4047900,midday,2
4047900,morning,2
4048000,evening,3
4048000,latenight,3
4048000,midday,1
4048000,morning,0
4048100,evening,2
4048100,latenight,0
4048100,midday,0
4048100,morning,5
4048200,evening,1
4048200,latenight,1
4048200,midday,1
4048200,morning,1
4048300,evening,2
4048300,latenight,2
4048300,midday,1
4048300,morning,1
4048400,evening,6
4048400,latenight,7
4048400,midday,7
4048400,morning,2
4048500,evening,2
4048500,latenight,4
4048500,midday,0
4048500,morning,4
4048900,evening,1
4048900,latenight,1
4048900,midday,1
4048900,morning,0
4049200,evening,7
4049200,latenight,4
4049200,midday,2
4049200,morning,2
4049301,evening,0
4049301,latenight,0
4049301,midday,1
4049301,morning,1
4049302,evening,2
4049302,latenight,0
4049302,midday,1
4049302,morning,1
4049500,evening,0
4049500,latenight,1
4049500,midday,0
4049500,morning,1
4049600,evening,5
4049600,latenight,2
4049600,midday,0
4049600,morning,0
4049700,evening,1
4049700,latenight,2
4049700,midday,3
4049700,morning,0
4049900,evening,2
4049900,latenight,2
4049900,midday,0
4049900,morning,2
4050000,evening,6
4050000,latenight,6
4050000,midday,4
4050000,morning,6
4050201,evening,3
4050201,latenight,2
4050201,midday,1
4050201,morning,2
4050202,evening,0
4050202,latenight,1
4050202,midday,0
4050202,morning,1
4050400,evening,1
4050400,latenight,0
4050400,midday,6
4050400,morning,1
4050500,evening,1
4050500,latenight,0
4050500,midday,0
4050500,morning,1
4050600,evening,4
4050600,latenight,1
4050600,midday,0
4050600,morning,1
4050700,evening,0
4050700,latenight,0
4050700,midday,0
4050700,morning,1
4050800,evening,5
4050800,latenight,2
4050800,midday,3
4050800,morning,1
4051000,evening,3
4051000,latenight,2
4051000,midday,0
4051000,morning,2
4051100,evening,1
4051100,latenight,0
4051100,midday,0
4051100,morning,1
4051200,evening,4
4051200,latenight,1
4051200,midday,5
4051200,morning,3
4051300,evening,2
4051300,latenight,1
4051300,midday,1
4051300,morning,0
4051500,evening,0
4051500,latenight,0
4051500,midday,1
4051500,morning,1
4051600,evening,1
4051600,latenight,0
4051600,midday,6
4051600,morning,2
4051700,evening,2
4051700,latenight,0
4051700,midday,2
4051700,morning,4
4051800,evening,2
4051800,latenight,2
4051800,midday,4
4051800,morning,0
4052000,evening,3
4052000,latenight,2
4052000,midday,5
4052000,morning,5
4052100,evening,2
4052100,latenight,1
4052100,midday,1
4052100,morning,2
4052200,evening,4
4052200,latenight,1
4052200,midday,4
4052200,morning,2
4052400,evening,0
4052400,latenight,1
4052400,midday,1
4052400,morning,2
4052500,evening,3
4052500,latenight,3
4052500,midday,1
4052500,morning,1
4052600,evening,5
4052600,latenight,2
4052600,midday,10
4052600,morning,3
4052800,evening,5
4052800,latenight,5
4052800,midday,2
4052800,morning,1
4053000,evening,1
4053000,latenight,3
4053000,midday,2
4053000,morning,2
4053100,evening,1
4053100,latenight,2
4053100,midday,3
4053100,morning,6
4053200,evening,7
4053200,latenight,3
4053200,midday,4
4053200,morning,2
4053401,evening,3
4053401,latenight,1
4053401,midday,4
4053401,morning,2
4053500,evening,1
4053500,latenight,0
4053500,midday,0
4053500,morning,0
4053601,evening,1
4053601,latenight,0
4053601,midday,1
4053601,morning,1
4053800,evening,1
4053800,latenight,0
4053800,midday,3
4053800,morning,1
4053900,evening,2
4053900,latenight,6
4053900,midday,0
4053900,morning,4
4054000,evening,13
4054000,latenight,5
4054000,midday,8
4054000,morning,4
4054200,evening,7
4054200,latenight,5
4054200,midday,2
4054200,morning,2
4054500,evening,9
4054500,latenight,2
4054500,midday,5
4054500,morning,0
4054700,evening,2
4054700,latenight,4
4054700,midday,3
4054700,morning,5
4054800,evening,5
4054800,latenight,0
4054800,midday,2
4054800,morning,0
4054900,evening,9
4054900,latenight,5
4054900,midday,2
4054900,morning,1
4055100,evening,2
4055100,latenight,3
4055100,midday,3
4055100,morning,3
4055200,evening,2
4055200,latenight,2
4055200,midday,2
4055200,morning,0
4055300,evening,7
4055300,latenight,3
4055300,midday,2
4055300,morning,2
4055400,evening,5
4055400,latenight,1
4055400,midday,4
4055400,morning,0
4055500,evening,7
4055500,latenight,4
4055500,midday,1
4055500,morning,5
4055600,evening,1
4055600,latenight,1
4055600,midday,2
4055600,morning,0
4055700,evening,4
4055700,latenight,0
4055700,midday,1
4055700,morning,3
4055800,evening,3
4055800,latenight,1
4055800,midday,1
4055800,morning,1
4055900,evening,2
4055900,latenight,1
4055900,midday,3
4055900,morning,1
4056000,evening,13
4056000,latenight,17
4056000,midday,20
4056000,morning,17
4056100,evening,1
4056100,latenight,1
4056100,midday,0
4056100,morning,0
4056200,evening,0
4056200,latenight,2
4056200,midday,2
4056200,morning,1
4056400,evening,4
4056400,latenight,2
4056400,midday,2
4056400,morning,0
4056500,evening,1
4056500,latenight,0
4056500,midday,0
4056500,morning,2
4056600,evening,4
4056600,latenight,1
4056600,midday,2
4056600,morning,1
4056700,evening,1
4056700,latenight,3
4056700,midday,4
4056700,morning,2
4056800,evening,12
4056800,latenight,6
4056800,midday,4
4056800,morning,4
4057700,evening,3
4057700,latenight,2
4057700,midday,2
4057700,morning,3
4057900,evening,2
4057900,latenight,2
4057900,midday,1
4057900,morning,2
4058000,evening,6
4058000,latenight,6
4058000,midday,5
4058000,morning,4
4058100,evening,5
4058100,latenight,19
4058100,midday,5
4058100,morning,9
4058200,evening,7
4058200,latenight,5
4058200,midday,10
4058200,morning,3
4058300,evening,1
4058300,latenight,4
4058300,midday,3
4058300,morning,1
4058500,evening,2
4058500,latenight,3
4058500,midday,5
4058500,morning,1
4058700,evening,0
4058700,latenight,3
4058700,midday,0
4058700,morning,1
4058900,evening,3
4058900,latenight,2
4058900,midday,3
4058900,morning,1
4059000,evening,1
4059000,latenight,0
4059000,midday,0
4059000,morning,2
4059100,evening,2
4059100,latenight,2
4059100,midday,0
4059100,morning,3
4059200,evening,1
4059200,latenight,0
4059200,midday,2
4059200,morning,0
4059300,evening,2
4059300,latenight,0
4059300,midday,1
4059300,morning,1
4059400,evening,1
4059400,latenight,0
4059400,midday,3
4059400,morning,0
4059500,evening,1
4059500,latenight,2
4059500,midday,8
4059500,morning,4
4059600,evening,1
4059600,latenight,4
4059600,midday,0
4059600,morning,3
4059800,evening,3
4059800,latenight,3
4059800,midday,0
4059800,morning,1
4059900,evening,0
4059900,latenight,1
4059900,midday,1
4059900,morning,0
4060000,evening,0
4060000,latenight,3
4060000,midday,1
4060000,morning,1
4060100,evening,2
4060100,latenight,1
4060100,midday,3
4060100,morning,0
4060300,evening,0
4060300,latenight,1
4060300,midday,2
4060300,morning,0
4060600,evening,0
4060600,latenight,0
4060600,midday,1
4060600,morning,0
4060800,evening,3
4060800,latenight,0
4060800,midday,2
4060800,morning,1
4061000,evening,0
4061000,latenight,1
4061000,midday,3
4061000,morning,2
4061200,evening,1
4061200,latenight,0
4061200,midday,0
4061200,morning,0
4061301,evening,6
4061301,latenight,3
4061301,midday,2
4061301,morning,3
4061400,evening,1
4061400,latenight,4
4061400,midday,0
4061400,morning,0
4061601,evening,5
4061601,latenight,1
4061601,midday,2
4061601,morning,1
4061602,evening,2
4061602,latenight,2
4061602,midday,1
4061602,morning,2
4061800,evening,3
4061800,latenight,1
4061800,midday,1
4061800,morning,1
4061900,evening,5
4061900,latenight,3
4061900,midday,1
4061900,morning,0
4062000,evening,0
4062000,latenight,4
4062000,midday,0
4062000,morning,2
4062100,evening,2
4062100,latenight,2
4062100,midday,4
4062100,morning,0
4062200,evening,6
4062200,latenight,1
4062200,midday,1
4062200,morning,1
4062300,evening,0
4062300,latenight,0
4062300,midday,1
4062300,morning,1
4062400,evening,0
4062400,latenight,1
4062400,midday,0
4062400,morning,2
4062500,evening,1
4062500,latenight,3
4062500,midday,0
4062500,morning,0
4062600,evening,9
4062600,latenight,3
4062600,midday,2
4062600,morning,1
4062700,evening,6
4062700,latenight,4
4062700,midday,4
4062700,morning,2
4063000,evening,0
4063000,latenight,4
4063000,midday,2
4063000,morning,1
4063200,evening,6
4063200,latenight,6
4063200,midday,3
4063200,morning,2
4063301,evening,2
4063301,latenight,0
4063301,midday,1
4063301,morning,0
4063302,evening,6
4063302,latenight,0
4063302,midday,1
4063302,morning,1
4063500,evening,1
4063500,latenight,2
4063500,midday,0
4063500,morning,0
4063700,evening,2
4063700,latenight,3
4063700,midday,3
4063700,morning,2
4063800,evening,2
4063800,latenight,4
4063800,midday,2
4063800,morning,3
4063900,evening,1
4063900,latenight,2
4063900,midday,1
4063900,morning,1
4064101,evening,0
4064101,latenight,1
4064101,midday,0
4064101,morning,0
4064102,evening,1
4064102,latenight,2
4064102,midday,0
4064102,morning,2
4064600,evening,4
4064600,latenight,3
4064600,midday,4
4064600,morning,0
4065000,evening,4
4065000,latenight,1
4065000,midday,3
4065000,morning,0
4065400,evening,12
4065400,latenight,5
4065400,midday,4
4065400,morning,4
4065501,evening,1
4065501,latenight,0
4065501,midday,0
4065501,morning,0
4065600,evening,7
4065600,latenight,8
4065600,midday,6
4065600,morning,3
4065702,evening,0
4065702,latenight,1
4065702,midday,1
4065702,morning,0
4065703,evening,3
4065703,latenight,0
4065703,midday,1
4065703,morning,4
4065900,evening,5
4065900,latenight,1
4065900,midday,2
4065900,morning,0
4066000,evening,6
4066000,latenight,6
4066000,midday,3
4066000,morning,2
4066100,evening,2
4066100,latenight,4
4066100,midday,3
4066100,morning,0
4066300,evening,4
4066300,latenight,1
4066300,midday,1
4066300,morning,0
4066400,evening,5
4066400,latenight,7
4066400,midday,1
4066400,morning,2
4066501,evening,2
4066501,latenight,1
4066501,midday,1
4066501,morning,0
4066701,evening,0
4066701,latenight,3
4066701,midday,0
4066701,morning,1
4066900,evening,1
4066900,latenight,0
4066900,midday,0
4066900,morning,0
4067100,evening,0
4067100,latenight,0
4067100,midday,0
4067100,morning,1
4067900,evening,5
4067900,latenight,0
4067900,midday,0
4067900,morning,2
4068000,evening,11
4068000,latenight,9
4068000,midday,11
4068000,morning,8
4068200,evening,3
4068200,latenight,1
4068200,midday,2
4068200,morning,1
4068300,evening,6
4068300,latenight,5
4068300,midday,4
4068300,morning,1
4068700,evening,0
4068700,latenight,1
4068700,midday,0
4068700,morning,2
4069000,evening,5
4069000,latenight,4
4069000,midday,2
4069000,morning,4
4069300,evening,1
4069300,latenight,1
4069300,midday,1
4069300,morning,0
4069400,evening,4
4069400,latenight,4
4069400,midday,2
4069400,morning,3
4069500,evening,0
4069500,latenight,0
4069500,midday,0
4069500,morning,2
4069701,evening,2
4069701,latenight,1
4069701,midday,2
4069701,morning,0
4070300,evening,3
4070300,latenight,2
4070300,midday,1
4070300,morning,1
4070700,evening,1
4070700,latenight,1
4070700,midday,1
4070700,morning,0
4070900,evening,0
4070900,latenight,1
4070900,midday,1
4070900,morning,0
4071100,evening,9
4071100,latenight,4
4071100,midday,7
4071100,morning,1
4071303,evening,0
4071303,latenight,1
4071303,midday,1
4071303,morning,0
4071304,evening,3
4071304,latenight,5
4071304,midday,3
4071304,morning,2
4071305,evening,1
4071305,latenight,0
4071305,midday,2
4071305,morning,0
4071306,evening,2
4071306,latenight,1
4071306,midday,1
4071306,morning,0
4071701,evening,0
4071701,latenight,1
4071701,midday,3
4071701,morning,0
4071702,evening,3
4071702,latenight,0
4071702,midday,2
4071702,morning,2
4071900,evening,0
4071900,latenight,3
4071900,midday,1
4071900,morning,0
4072100,evening,5
4072100,latenight,0
4072100,midday,2
4072100,morning,1
4072300,evening,1
4072300,latenight,0
4072300,midday,0
4072300,morning,0
4073900,evening,0
4073900,latenight,2
4073900,midday,2
4073900,morning,0
4074100,evening,0
4074100,latenight,1
4074100,midday,0
4074100,morning,0
4074300,evening,2
4074300,latenight,0
4074300,midday,1
4074300,morning,0
4074500,evening,2
4074500,latenight,3
4074500,midday,1
4074500,morning,0
4074700,evening,0
4074700,latenight,0
4074700,midday,2
4074700,morning,2
4074900,evening,1
4074900,latenight,1
4074900,midday,0
4074900,morning,0
4075701,evening,3
4075701,latenight,1
4075701,midday,2
4075701,morning,1
4075702,evening,0
4075702,latenight,2
4075702,midday,1
4075702,morning,0
4076901,evening,1
4076901,latenight,0
4076901,midday,1
4076901,morning,0
4076902,evening,2
4076902,latenight,0
4076902,midday,0
4076902,morning,0
4077300,evening,0
4077300,latenight,2
4077300,midday,0
4077300,morning,0
4077500,evening,0
4077500,latenight,1
4077500,midday,5
4077500,morning,0
4077902,evening,0
4077902,latenight,0
4077902,midday,2
4077902,morning,0
4077903,evening,1
4077903,latenight,2
4077903,midday,0
4077903,morning,2
4077904,evening,5
4077904,latenight,5
4077904,midday,0
4077904,morning,3
4077905,evening,1
4077905,latenight,1
4077905,midday,0
4077905,morning,0
4077906,evening,3
4077906,latenight,1
4077906,midday,2
4077906,morning,0
4077907,evening,2
4077907,latenight,0
4077907,midday,1
4077907,morning,0
4077908,evening,1
4077908,latenight,0
4077908,midday,3
4077908,morning,3
4078800,evening,1
4078800,latenight,1
4078800,midday,1
4078800,morning,1
4079000,evening,1
4079000,latenight,4
4079000,midday,4
4079000,morning,0
4079200,evening,5
4079200,latenight,8
4079200,midday,4
4079200,morning,0
4079701,evening,1
4079701,latenight,2
4079701,midday,1
4079701,morning,0
4079702,evening,2
4079702,latenight,3
4079702,midday,1
4079702,morning,1
4079900,evening,2
4079900,latenight,2
4079900,midday,2
4079900,morning,0
4080301,evening,1
4080301,latenight,1
4080301,midday,3
4080301,morning,3
4080302,evening,3
4080302,latenight,1
4080302,midday,2
4080302,morning,0
4080900,evening,7
4080900,latenight,1
4080900,midday,9
4080900,morning,1
4081400,evening,8
4081400,latenight,5
4081400,midday,4
4081400,morning,4
4081800,evening,6
4081800,latenight,5
4081800,midday,2
4081800,morning,2
4083700,evening,4
4083700,latenight,5
4083700,midday,3
4083700,morning,1
4083800,evening,4
4083800,latenight,3
4083800,midday,2
4083800,morning,1
4084000,evening,0
4084000,latenight,2
4084000,midday,6
4084000,morning,4
4084500,evening,6
4084500,latenight,2
4084500,midday,3
4084500,morning,3
4084601,evening,1
4084601,latenight,1
4084601,midday,0
4084601,morning,0
4084602,evening,4
4084602,latenight,1
4084602,midday,2
4084602,morning,0
4084900,evening,7
4084900,latenight,11
4084900,midday,6
4084900,morning,4
4085300,evening,8
4085300,latenight,8
4085300,midday,1
4085300,morning,5
4085500,evening,1
4085500,latenight,3
4085500,midday,2
4085500,morning,1
4085700,evening,4
4085700,latenight,4
4085700,midday,8
4085700,morning,0
4085900,evening,4
4085900,latenight,6
4085900,midday,3
4085900,morning,3
4086100,evening,2
4086100,latenight,0
4086100,midday,1
4086100,morning,2
4086300,evening,5
4086300,latenight,3
4086300,midday,4
4086300,morning,1
4086400,evening,0
4086400,latenight,1
4086400,midday,1
4086400,morning,2
4086500,evening,20
4086500,latenight,25
4086500,midday,14
4086500,morning,14
4086900,evening,5
4086900,latenight,12
4086900,midday,3
4086900,morning,5
4087100,evening,14
4087100,latenight,11
4087100,midday,5
4087100,morning,6
4088400,evening,6
4088400,latenight,9
4088400,midday,2
4088400,morning,4
4088901,evening,7
4088901,latenight,9
4088901,midday,1
4088901,morning,4
4089200,evening,3
4089200,latenight,5
4089200,midday,1
4089200,morning,6
4090700,evening,0
4090700,latenight,3
4090700,midday,0
4090700,morning,2
4091601,evening,2
4091601,latenight,0
4091601,midday,1
4091601,morning,0
4091900,evening,0
4091900,latenight,2
4091900,midday,0
4091900,morning,2
4092200,evening,0
4092200,latenight,0
4092200,midday,2
4092200,morning,0
4092500,evening,1
4092500,latenight,4
4092500,midday,1
4092500,morning,0
4092800,evening,1
4092800,latenight,0
4092800,midday,0
4092800,morning,0
4092900,evening,5
4092900,latenight,6
4092900,midday,2
4092900,morning,3
4093401,evening,0
4093401,latenight,0
4093401,midday,2
4093401,morning,0
4093402,evening,12
4093402,latenight,1
4093402,midday,6
4093402,morning,1
4093800,evening,11
4093800,latenight,12
4093800,midday,16
4093800,morning,6
4093900,evening,4
4093900,latenight,5
4093900,midday,7
4093900,morning,3
4094201,evening,10
4094201,latenight,5
4094201,midday,12
4094201,morning,5
4094202,evening,55
4094202,latenight,49
4094202,midday,62
4094202,morning,19
4094203,evening,12
4094203,latenight,6
4094203,midday,7
4094203,morning,3
4094500,evening,6
4094500,latenight,4
4094500,midday,8
4094500,morning,1
4094700,evening,1
4094700,latenight,4
4094700,midday,1
4094700,morning,2
4095400,evening,23
4095400,latenight,19
4095400,midday,27
4095400,morning,9
4096400,evening,30
4096400,latenight,19
